0b10000000,8000,1.8275907728097206e-18,1.6153636750419018e-18
0b10000000,4000,1.048002171627599e-18,9.17526280615791e-19
0b10000000,2000,7.240536263962003e-19,6.240502268163454e-19
0b10000000,1000,5.865718728353498e-19,4.990355946423547e-19
0b10000000,500,5.199238543383128e-19,4.380809786690647e-19
0b10000000,400,5.056238684600548e-19,4.248699956203544e-19
0b10000000,320,4.936578777744341e-19,4.1376152444269557e-19
0b10000000,200,4.742900037457611e-19,3.956819840360263e-19
0b10000000,100,4.56054841299977e-19,3.7853713420923215e-19
0b11000101,8000,1.881985022459642e-18,1.6689244182520835e-18
0b11000101,4000,1.0853322474126003e-18,9.544043470379461e-19
0b11000101,2000,7.722191570741364e-19,6.718062486041827e-19
0b11000101,1000,6.439759630277329e-19,5.560988917879694e-19
0b11000101,500,5.796213357252781e-19,4.974800168438684e-19
0b11000101,400,5.655896555862733e-19,4.845465000682635e-19
0b11000101,320,5.538466644070764e-19,4.736768967735391e-19
0b11000101,200,5.348412374265503e-19,4.559721686778472e-19
0b11000101,100,5.169741986638998e-19,4.392075975055621e-19
0b00010011,8000,1.8765744495812142e-18,1.6621507354502757e-18
0b00010011,4000,1.08695650714748e-18,9.54554653088091e-19
0b00010011,2000,7.68069521969428e-19,6.661657930005517e-19
0b00010011,1000,6.355335587922691e-19,5.461480408763862e-19
0b00010011,500,5.710747841375433e-19,4.874062064511843e-19
0b00010011,400,5.572844380829688e-19,4.747305816077594e-19
0b00010011,320,5.457715456322542e-19,4.640770800998871e-19
0b00010011,200,5.271225655594116e-19,4.467204626855343e-19
0b00010011,100,5.095650893246085e-19,4.302611688328052e-19
0b01100011,8000,1.9167377551821695e-18,1.7005896429584015e-18
0b01100011,4000,1.1147474258284553e-18,9.80680894085821e-19
0b01100011,2000,8.021818866219819e-19,6.985992166405548e-19
0b01100011,1000,6.751165197352928e-19,5.840693558574633e-19
0b01100011,500,6.124376907556907e-19,5.271160541220262e-19
0b01100011,400,5.988634425367307e-19,5.146381921578095e-19
0b01100011,320,5.875459428774587e-19,5.041892957468393e-19
0b01100011,200,5.691929308835082e-19,4.871349601055067e-19
0b01100011,100,5.518797250953939e-19,4.709159667279925e-19
0b01000101,8000,1.908493131647687e-18,1.6941097307415163e-18
0b01000101,4000,1.1095933493755626e-18,9.771998022873126e-19
0b01000101,2000,7.992677691098246e-19,6.973715080487471e-19
0b01000101,1000,6.735409376307923e-19,5.841717630541665e-19
0b01000101,500,6.108335738606773e-19,5.271778069596593e-19
0b01000101,400,5.971088362225266e-19,5.145473836556542e-19
0b01000101,320,5.85604087111922e-19,5.03915992051075e-19
0b01000101,200,5.670188032636078e-19,4.866222971943078e-19
0b01000101,100,5.495481864831715e-19,4.702466332496426e-19
0b10100100,8000,1.9228823599542824e-18,1.708483952517984e-18
0b10100100,4000,1.1255827065383617e-18,9.932003229401115e-19
0b10100100,2000,8.138022748079444e-19,7.119145327057813e-19
0b10100100,1000,6.880273588612167e-19,5.986519060733142e-19
0b10100100,500,6.253375689077385e-19,5.416807970550604e-19
0b10100100,400,6.1158638574880645e-19,5.290275176673625e-19
0b10100100,320,6.000855369105221e-19,5.183879483821505e-19
0b10100100,200,5.814986650243266e-19,5.010982051843879e-19
0b10100100,100,5.641596719484876e-19,4.848577290669182e-19
0b11111001,8000,1.893868859653467e-18,1.6808044781258259e-18
0b11111001,4000,1.1025799953799975e-18,9.716459298670802e-19
0b11111001,2000,7.896340909409098e-19,6.892201274462227e-19
0b11111001,1000,6.613463513818502e-19,5.73468244260616e-19
0b11111001,500,5.977009622670526e-19,5.155619261818782e-19
0b11111001,400,5.838456714985005e-19,5.028085788298662e-19
0b11111001,320,5.722109386377394e-19,4.920425071761617e-19
0b11111001,200,5.53431570415791e-19,4.745589030762032e-19
0b11111001,100,5.36214912259152e-19,4.584470453170888e-19
0b00100011,8000,1.8765744495812142e-18,1.6621507354502757e-18
0b00100011,4000,1.08695650714748e-18,9.545545772786416e-19
0b00100011,2000,7.68069513869849e-19,6.661657149360878e-19
0b00100011,1000,6.35533667716551e-19,5.461480627304937e-19
0b00100011,500,5.710747888675901e-19,4.874061650416496e-19
0b00100011,400,5.572844547123425e-19,4.747306039840355e-19
0b00100011,320,5.457712942690763e-19,4.6407707470274425e-19
0b00100011,200,5.271225920982048e-19,4.46720403114502e-19
0b00100011,100,5.0956509478471435e-19,4.3026111018407313e-19
0b11000001,8000,1.833608936502624e-18,1.6209413265598124e-18
0b11000001,4000,1.0470847427745219e-18,9.163739204295441e-19
0b11000001,2000,7.257430438270354e-19,6.25536658085806e-19
0b11000001,1000,5.906587017769238e-19,5.029523830226473e-19
0b11000001,500,5.24356444029802e-19,4.423607189102462e-19
0b11000001,400,5.101015864377436e-19,4.292068286566034e-19
0b11000001,320,4.981772780563883e-19,4.181408981004011e-19
0b11000001,200,4.788607150795252e-19,4.0012376214185586e-19
0b11000001,100,4.607099601370911e-19,3.8306781344322807e-19
0b01001100,8000,1.8902353934973365e-18,1.675831563605227e-18
0b01001100,4000,1.0906966380959885e-18,9.583101497927252e-19
0b01001100,2000,7.762600276176024e-19,6.743588900922057e-19
0b01001100,1000,6.473885624788106e-19,5.580178957561104e-19
0b01001100,500,5.84066789842908e-19,5.004004352368815e-19
0b01001100,400,5.703395528330103e-19,4.877859260827036e-19
0b01001100,320,5.588619199301704e-19,4.771602817777133e-19
0b01001100,200,5.402490917587675e-19,4.598503001961405e-19
0b01001100,100,5.226980209449091e-19,4.433943730607878e-19
