0b0000000010111010,8000,4.125266000069161e-18,3.6980213460677175e-18
0b0000000010111010,4000,2.3103398053615444e-18,2.039806087423684e-18
0b0000000010111010,2000,1.6057426712910097e-18,1.3936796933969929e-18
0b0000000010111010,1000,1.3242726351200843e-18,1.1361936618603405e-18
0b0000000010111010,500,1.1908108526296655e-18,1.0136133693973615e-18
0b0000000010111010,400,1.1623784400993453e-18,9.8725906112072e-19
0b0000000010111010,320,1.1387042871371796e-18,9.652339417968404e-19
0b0000000010111010,200,1.1009096476630534e-18,9.29898403275375e-19
0b0000000010111010,100,1.0660193525032069e-18,8.970712140185638e-19
0b0000111011010111,8000,4.210774347209602e-18,3.783088081540627e-18
0b0000111011010111,4000,2.3811124151067773e-18,2.110351708382915e-18
0b0000111011010111,2000,1.6911033806875048e-18,1.4788199572413805e-18
0b0000111011010111,1000,1.4213525176878485e-18,1.2330648449864659e-18
0b0000111011010111,500,1.2928807978754264e-18,1.1155265388745686e-18
0b0000111011010111,400,1.2651853527272797e-18,1.0899265304950947e-18
0b0000111011010111,320,1.2419926153732256e-18,1.0683920277414109e-18
0b0000111011010111,200,1.204851100492215e-18,1.0337126844907427e-18
0b0000111011010111,100,1.1711672217991542e-18,1.002102036975954e-18
0b0001010110110001,8000,4.097084671629201e-18,3.671994809489222e-18
0b0001010110110001,4000,2.2867939925476594e-18,2.0189054566738964e-18
0b0001010110110001,2000,1.58636811873717e-18,1.377023708836678e-18
0b0001010110110001,1000,1.3059524955511524e-18,1.1206956017914117e-18
0b0001010110110001,500,1.1722824695070014e-18,9.979584730248794e-19
0b0001010110110001,400,1.1435570227967967e-18,9.71327837125463e-19
0b0001010110110001,320,1.1197015935472907e-18,9.491411961523578e-19
0b0001010110110001,200,1.0815760604707862e-18,9.134858718910483e-19
0b0001010110110001,100,1.0461322368552514e-18,8.801311120055527e-19
0b1010010110011110,8000,4.269461487818097e-18,3.84107122923743e-18
0b1010010110011110,4000,2.419424269559361e-18,2.148193092645761e-18
0b1010010110011110,2000,1.7378238745606313e-18,1.5251285907183618e-18
0b1010010110011110,1000,1.4742854248295889e-18,1.285694402220299e-18
0b1010010110011110,500,1.3459339950450382e-18,1.1682825336859893e-18
0b1010010110011110,400,1.3182728764346068e-18,1.1427332652986765e-18
0b1010010110011110,320,1.2951156722628617e-18,1.1212229147322293e-18
0b1010010110011110,200,1.258116677205658e-18,1.0867000113203803e-18
0b1010010110011110,100,1.2245839349406198e-18,1.0552731775580769e-18
0b1001000101111010,8000,4.261385158743168e-18,3.831592934626864e-18
0b1001000101111010,4000,2.411379709796802e-18,2.1386755812376753e-18
0b1001000101111010,2000,1.7272889184260759e-18,1.5131376563791985e-18
0b1001000101111010,1000,1.4626816869465997e-18,1.2725818459613936e-18
0b1001000101111010,500,1.3346359219370943e-18,1.1554716185871707e-18
0b1001000101111010,400,1.3069091176915077e-18,1.1298367716671646e-18
0b1001000101111010,320,1.2839178768010978e-18,1.1085071536690058e-18
0b1001000101111010,200,1.2471470597977332e-18,1.074208429790652e-18
0b1001000101111010,100,1.2135791228605886e-18,1.0427265452717085e-18
0b0110101110010100,8000,4.297499433172077e-18,3.865016103380268e-18
0b0110101110010100,4000,2.4348411245802225e-18,2.159254225853661e-18
0b0110101110010100,2000,1.748752332243295e-18,1.5316209385455707e-18
0b0110101110010100,1000,1.4832640929146146e-18,1.290146288815588e-18
0b0110101110010100,500,1.3540313384229384e-18,1.171843367127947e-18
0b0110101110010100,400,1.3263829318771059e-18,1.1462805346972196e-18
0b0110101110010100,320,1.303415840547565e-18,1.1249583978505826e-18
0b0110101110010100,200,1.2668441824928417e-18,1.0908535707810656e-18
0b0110101110010100,100,1.2339328617248707e-18,1.060020265023515e-18
0b0010101110101010,8000,4.096232062509829e-18,3.6721894831947614e-18
0b0010101110101010,4000,2.290244893774806e-18,2.0235719027962622e-18
0b0010101110101010,2000,1.5920102867578803e-18,1.383906463296463e-18
0b0010101110101010,1000,1.3091105639359795e-18,1.1251735436112713e-18
0b0010101110101010,500,1.1724622431086599e-18,9.995049755878875e-19
0b0010101110101010,400,1.1432856865807836e-18,9.724343444776326e-19
0b0010101110101010,320,1.1190132107601314e-18,9.498292088019716e-19
0b0010101110101010,200,1.0802255370556755e-18,9.13533603363882e-19
0b0010101110101010,100,1.0441582871525356e-18,8.795770065369598e-19
0b1111010111000110,8000,4.2131486806235414e-18,3.7865973781852854e-18
0b1111010111000110,4000,2.3810644322268892e-18,2.1114795977959638e-18
0b1111010111000110,2000,1.6920299563357534e-18,1.4810082584501417e-18
0b1111010111000110,1000,1.422159325823229e-18,1.235223850229919e-18
0b1111010111000110,500,1.292200537691714e-18,1.1162182847248613e-18
0b1111010111000110,400,1.2643421974762405e-18,1.0904558170434288e-18
0b1111010111000110,320,1.2410177513735778e-18,1.0688041418078689e-18
0b1111010111000110,200,1.203537933236599e-18,1.0337856643854736e-18
0b1111010111000110,100,1.1693838255131918e-18,1.001740749644514e-18
0b0001001111101101,8000,4.2744343286560605e-18,3.8432120529655726e-18
0b0001001111101101,4000,2.417251939001663e-18,2.143099188899186e-18
0b0001001111101101,2000,1.7304630663160043e-18,1.5148166076613766e-18
0b0001001111101101,1000,1.4631823763163654e-18,1.271569804535799e-18
0b0001001111101101,500,1.3328952475488068e-18,1.1522067920781701e-18
0b0001001111101101,400,1.3050478967546024e-18,1.126466280998041e-18
0b0001001111101101,320,1.2819133132615665e-18,1.1049930011654082e-18
0b0001001111101101,200,1.2451635733820017e-18,1.0707051172083679e-18
0b0001001111101101,100,1.2120270765773667e-18,1.0396389033107474e-18
0b0101010100001100,8000,4.169186255275016e-18,3.7427933474103615e-18
0b0101010100001100,4000,2.342844668186396e-18,2.0735341427857106e-18
0b0101010100001100,2000,1.6487924531706718e-18,1.4379612036934287e-18
0b0101010100001100,1000,1.3749043411997668e-18,1.1881185180694377e-18
0b0101010100001100,500,1.243659719708672e-18,1.0678256566639864e-18
0b0101010100001100,400,1.2154308384105164e-18,1.04168393908453e-18
0b0101010100001100,320,1.191935265122721e-18,1.0198396398091395e-18
0b0101010100001100,200,1.1543474051673426e-18,9.847377772368945e-19
0b0101010100001100,100,1.1196431700653543e-18,9.521119722156349e-19
0b0011010111010000,8000,4.176124225207263e-18,3.748025802946968e-18
0b0011010111010000,4000,2.3463117807224823e-18,2.075285618529117e-18
0b0011010111010000,2000,1.6528981073389536e-18,1.4404185639613128e-18
0b0011010111010000,1000,1.379386969432815e-18,1.1909511539887929e-18
0b0011010111010000,500,1.248453633251747e-18,1.0709487836789e-18
0b0011010111010000,400,1.2202298920082713e-18,1.0448205512274509e-18
0b0011010111010000,320,1.1968593763766622e-18,1.0231118531413027e-18
0b0011010111010000,200,1.159468758707667e-18,9.881881542500696e-19
0b0011010111010000,100,1.1248995859117215e-18,9.557020698396263e-19
0b0010001101100000,8000,4.068643780944685e-18,3.643985144517441e-18
0b0010001101100000,4000,2.2652660555307844e-18,1.9976455244788363e-18
0b0010001101100000,2000,1.5593348824275287e-18,1.350223331860741e-18
0b0010001101100000,1000,1.2721524311821175e-18,1.0870418865142082e-18
0b0010001101100000,500,1.1347635965263916e-18,9.605871769150914e-19
0b0010001101100000,400,1.1054222359877548e-18,9.333497746165452e-19
0b0010001101100000,320,1.081125260586273e-18,9.106919302404714e-19
0b0010001101100000,200,1.0422104946167847e-18,8.742572888997775e-19
0b0010001101100000,100,1.0061360324206532e-18,8.402656908994126e-19
0b0000000001011001,8000,4.0773524287210035e-18,3.651814561318541e-18
0b0000000001011001,4000,2.27181174201328e-18,2.0029582721110563e-18
0b0000000001011001,2000,1.565390150165651e-18,1.355018617263231e-18
0b0000000001011001,1000,1.280829691327051e-18,1.0944077863599875e-18
0b0000000001011001,500,1.1454680156275583e-18,9.699398880954908e-19
0b0000000001011001,400,1.1164756386577928e-18,9.430244716286213e-19
0b0000000001011001,320,1.0924186488909039e-18,9.206136004763852e-19
0b0000000001011001,200,1.0539409368152716e-18,8.845880540610507e-19
0b0000000001011001,100,1.0181676285237437e-18,8.508893476575055e-19
0b0101101000100100,8000,4.221487286736031e-18,3.792469681061587e-18
0b0101101000100100,4000,2.3844424767344387e-18,2.112226527582018e-18
0b0101101000100100,2000,1.6866593343799655e-18,1.4729253171754713e-18
0b0101101000100100,1000,1.4116759811616716e-18,1.2218914761882195e-18
0b0101101000100100,500,1.2800748953473362e-18,1.1012109234780722e-18
0b0101101000100100,400,1.2520439715238066e-18,1.0752575968459988e-18
0b0101101000100100,320,1.2287305492199518e-18,1.0535939097897501e-18
0b0101101000100100,200,1.1916037229343645e-18,1.018937560878086e-18
0b0101101000100100,100,1.1580303600805583e-18,9.874169527403139e-19
0b1010111010000011,8000,4.191733077980822e-18,3.7650624932099675e-18
0b1010111010000011,4000,2.360025672840307e-18,2.0904492531480345e-18
0b1010111010000011,2000,1.6701235488700729e-18,1.4590970775476489e-18
0b1010111010000011,1000,1.3988541681768266e-18,1.2119034469169732e-18
0b1010111010000011,500,1.2683980515288403e-18,1.0924089234072786e-18
0b1010111010000011,400,1.2402907811868276e-18,1.0664080286731411e-18
0b1010111010000011,320,1.216885996761476e-18,1.0446618852698662e-18
0b1010111010000011,200,1.179460986940079e-18,1.0097104794444913e-18
0b1010111010000011,100,1.1450229136914379e-18,9.77371243620907e-19
0b0100110001010101,8000,4.171954179775784e-18,3.746487935747964e-18
0b0100110001010101,4000,2.3446989786110935e-18,2.0765688510575498e-18
0b0100110001010101,2000,1.652087890623791e-18,1.4425257484279755e-18
0b0100110001010101,1000,1.3773359584753399e-18,1.1919104452846678e-18
0b0100110001010101,500,1.2455100121608326e-18,1.071033545443998e-18
0b0100110001010101,400,1.2172244589776282e-18,1.044852952859028e-18
0b0100110001010101,320,1.1936931788664742e-18,1.0229890804603382e-18
0b0100110001010101,200,1.1560861755919479e-18,9.878725191173134e-19
0b0100110001010101,100,1.121355399258655e-18,9.552265682800826e-19
0b0100100101101001,8000,4.059564085457299e-18,3.6372457017458035e-18
0b0100100101101001,4000,2.260465560938355e-18,1.995498127426981e-18
0b0100100101101001,2000,1.5573166131494537e-18,1.3509219134053396e-18
0b0100100101101001,1000,1.2711191341193698e-18,1.0888409242652891e-18
0b0100100101101001,500,1.1331868975499173e-18,9.618918770932287e-19
0b0100100101101001,400,1.1037284323690686e-18,9.345447474832917e-19
0b0100100101101001,320,1.0792824816175431e-18,9.117646375025419e-19
0b0100100101101001,200,1.040189759336294e-18,8.75157601614308e-19
0b0100100101101001,100,1.0037417843395828e-18,8.408207542478556e-19
0b1100011011010000,8000,4.107053309287421e-18,3.682305011104992e-18
0b1100011011010000,4000,2.2995184433235227e-18,2.0318684315939604e-18
0b1100011011010000,2000,1.5937582297511373e-18,1.3846393024842958e-18
0b1100011011010000,1000,1.3111142606018398e-18,1.1260066234434072e-18
0b1100011011010000,500,1.1781775141964845e-18,1.004000834477999e-18
0b1100011011010000,400,1.1496937100605067e-18,9.776112829101445e-19
0b1100011011010000,320,1.1260367384370927e-18,9.55613471905842e-19
0b1100011011010000,200,1.0881529860849458e-18,9.201936695472892e-19
0b1100011011010000,100,1.0529155851494625e-18,8.87037587270525e-19
0b1110010111110001,8000,4.073505618118619e-18,3.650260071212518e-18
0b1110010111110001,4000,2.2730529612511436e-18,2.0068442909254963e-18
0b1110010111110001,2000,1.5662580043128116e-18,1.3586057839607248e-18
0b1110010111110001,1000,1.2798958656998926e-18,1.096259898646766e-18
0b1110010111110001,500,1.1443369843511819e-18,9.716753979870022e-19
0b1110010111110001,400,1.1153585393235167e-18,9.447994267201211e-19
0b1110010111110001,320,1.0912407968915723e-18,9.223291230804816e-19
0b1110010111110001,200,1.0525458033280844e-18,8.861113450778215e-19
0b1110010111110001,100,1.017015257213973e-18,8.526754231456241e-19
0b0110111100110010,8000,4.2272156184665296e-18,3.799737245181253e-18
