0b00000001,8000,8.112130442057869e-19,6.278386335941991e-19
0b00000001,5000,4.509291053991776e-19,3.3722562502214283e-19
0b00000001,4000,3.579883185454415e-19,2.621112647872809e-19
0b00000001,2000,2.0431203011467296e-19,1.38539323832816e-19
0b00000001,1000,1.61361591272328e-19,1.075395569629388e-19
0b00000001,800,1.5580293119629937e-19,1.0414701497074983e-19
0b00000001,640,1.5166800197216854e-19,1.017213459432829e-19
0b00000001,500,1.4845688404666445e-19,9.996597020699104e-20
0b00000001,400,1.4623405991593066e-19,9.875486407024042e-20
0b00000001,320,1.4448113172279036e-19,9.780485068808002e-20
0b00000001,200,1.4199680510678903e-19,9.651202991384809e-20
0b00000001,160,1.4122811237791348e-19,9.614118430090434e-20
0b00000001,125,1.4059104687526957e-19,9.585523855616962e-20
0b00000001,100,1.401573765749192e-19,9.567579907877167e-20
0b00000010,8000,8.274102469769067e-19,6.438158839672971e-19
0b00000010,5000,4.603668706339372e-19,3.4630219253332155e-19
0b00000010,4000,3.656976830093669e-19,2.6939842055738376e-19
0b00000010,2000,2.115995445647274e-19,1.4543669513468656e-19
0b00000010,1000,1.6893656821371981e-19,1.147175513496253e-19
0b00000010,800,1.6321657282842663e-19,1.111676576783507e-19
0b00000010,640,1.5904101230184249e-19,1.0870043704224423e-19
0b00000010,500,1.5576065105657447e-19,1.0686933617921458e-19
0b00000010,400,1.5349272733651472e-19,1.0561696904619126e-19
0b00000010,320,1.5171022776660588e-19,1.0463613336871054e-19
0b00000010,200,1.4918057498726294e-19,1.0329905317352982e-19
0b00000010,160,1.4840037540881876e-19,1.0291630122673299e-19
0b00000010,125,1.4774914505454807e-19,1.0261689656002766e-19
0b00000010,100,1.4730398096414613e-19,1.0242630812019403e-19
0b00000011,8000,8.389185672749053e-19,6.55517748600803e-19
0b00000011,5000,4.645034944260882e-19,3.507805871505855e-19
0b00000011,4000,3.7042315342196667e-19,2.7454666229223274e-19
0b00000011,2000,2.226183660886102e-19,1.568351097801247e-19
0b00000011,1000,1.8174172321142296e-19,1.2790404074062552e-19
0b00000011,800,1.759670728753603e-19,1.2430064271577579e-19
0b00000011,640,1.7164380152414738e-19,1.216899093890711e-19
0b00000011,500,1.681340966949617e-19,1.196261296869047e-19
0b00000011,400,1.657289678639973e-19,1.1823701432053082e-19
0b00000011,320,1.6385374493417485e-19,1.1716230537326873e-19
0b00000011,200,1.611963554845371e-19,1.1569850860282156e-19
0b00000011,160,1.6037025773413176e-19,1.1526940006216717e-19
0b00000011,125,1.596819901848403e-19,1.1493251915674426e-19
0b00000011,100,1.5921240369025255e-19,1.1471570489602226e-19
0b00000100,8000,8.283957022560997e-19,6.448042903732789e-19
0b00000100,5000,4.616305646857871e-19,3.475498290296692e-19
0b00000100,4000,3.6812785647403595e-19,2.71833377973866e-19
0b00000100,2000,2.127019496572553e-19,1.4653755578211658e-19
0b00000100,1000,1.6989106922615013e-19,1.1567239137979738e-19
0b00000100,800,1.6413395412143048e-19,1.120883795343373e-19
0b00000100,640,1.599145567405975e-19,1.095758257025384e-19
0b00000100,500,1.5662343293759902e-19,1.0773703657055561e-19
0b00000100,400,1.5435499374427747e-19,1.0647512149324353e-19
0b00000100,320,1.525588946482454e-19,1.0548489855133135e-19
0b00000100,200,1.5001722107495455e-19,1.0413437846639403e-19
0b00000100,160,1.4923024082924364e-19,1.0374655456901945e-19
0b00000100,125,1.485756425248085e-19,1.0344375814812059e-19
0b00000100,100,1.4812972265915124e-19,1.0325090518653206e-19
0b00000101,8000,8.398892679585849e-19,6.564702142476026e-19
0b00000101,5000,4.657668004212886e-19,3.520364577465721e-19
0b00000101,4000,3.728665968301629e-19,2.769823952107662e-19
0b00000101,2000,2.237208057918843e-19,1.5793850302216578e-19
0b00000101,1000,1.826957674401643e-19,1.2885650033830295e-19
