0b1101010000011001,8000,3.8724576458032644e-18,3.4445074447263405e-18
0b1101010000011001,4000,2.11047494463439e-18,1.8395394681631817e-18
0b1101010000011001,2000,1.4653379182817358e-18,1.2528324671952804e-18
0b1101010000011001,1000,1.2262977149344854e-18,1.0378870656173957e-18
0b1101010000011001,500,1.1144317643883947e-18,9.369405939946776e-19
0b1101010000011001,400,1.090622827802705e-18,9.152224731439103e-19
0b1101010000011001,320,1.070817933313723e-18,8.970718288070601e-19
0b1101010000011001,200,1.0394774476479405e-18,8.682053179593145e-19
0b1101010000011001,100,1.0108905533392836e-18,8.417128117773644e-19
0b0000011101100010,8000,3.819765490560559e-18,3.393976935718677e-18
0b0000011101100010,4000,2.075069512787193e-18,1.8060597526629987e-18
0b0000011101100010,2000,1.423347649936299e-18,1.212780511603159e-18
0b0000011101100010,1000,1.1773534288842822e-18,9.907792168052102e-19
0b0000011101100010,500,1.0651413833976437e-18,8.894582161188139e-19
0b0000011101100010,400,1.0411729080604097e-18,8.675786801138002e-19
0b0000011101100010,320,1.0213327739511478e-18,8.493939224141633e-19
0b0000011101100010,200,9.897918880506735e-19,8.203226830624639e-19
0b0000011101100010,100,9.609770373709469e-19,7.935794009733896e-19
0b1010010010001100,8000,3.771056043966669e-18,3.3474268731340552e-18
0b1010010010001100,4000,2.0359883683255244e-18,1.769669721026653e-18
0b1010010010001100,2000,1.382680426135279e-18,1.1747914291190974e-18
0b1010010010001100,1000,1.131557906313827e-18,9.477948662151618e-19
0b1010010010001100,500,1.014737107802452e-18,8.419377442088382e-19
0b1010010010001100,400,9.898534812102448e-19,8.191513193362417e-19
0b1010010010001100,320,9.692372896213137e-19,8.002001858486085e-19
0b1010010010001100,200,9.365274492448157e-19,7.699626731671032e-19
0b1010010010001100,100,9.062191470251509e-19,7.417654218608066e-19
0b0101011011100111,8000,3.8773233609278794e-18,3.4508108355531253e-18
0b0101011011100111,4000,2.1177218517439328e-18,1.848236983050704e-18
0b0101011011100111,2000,1.4740676521746625e-18,1.2630738781199457e-18
0b0101011011100111,1000,1.2352099359589878e-18,1.0482707411566197e-18
0b0101011011100111,500,1.122921913522136e-18,9.46950768934826e-19
0b0101011011100111,400,1.0991758533388097e-18,9.252954628593459e-19
0b0101011011100111,320,1.0793617619695246e-18,9.071459405139916e-19
0b0101011011100111,200,1.0478389064003795e-18,8.781088463495939e-19
0b0101011011100111,100,1.0192461730818633e-18,8.516044372656304e-19
0b0111101001000001,8000,3.876858748137723e-18,3.449038144178851e-18
0b0111101001000001,4000,2.114240486565302e-18,1.8433121624540146e-18
0b0111101001000001,2000,1.4680292503655159e-18,1.255555611821543e-18
0b0111101001000001,1000,1.2227510122251833e-18,1.0343183568932158e-18
0b0111101001000001,500,1.1137688164062558e-18,9.36283537414438e-19
0b0111101001000001,400,1.0904821959081489e-18,9.150825769296996e-19
0b0111101001000001,320,1.0712216387210764e-18,8.974812652575469e-19
0b0111101001000001,200,1.0405393942257253e-18,8.692750409448653e-19
0b0111101001000001,100,1.0127713912734856e-18,8.435826517953265e-19
0b1111100111101111,8000,3.662039478258281e-18,3.2381530505246436e-18
0b1111100111101111,4000,1.9526761722952095e-18,1.6853362469881077e-18
0b1111100111101111,2000,1.2907378125046266e-18,1.0818277361239211e-18
0b1111100111101111,1000,1.0262970832683454e-18,8.414063404203421e-19
0b1111100111101111,500,9.018798537998599e-19,7.278757511862692e-19
0b1111100111101111,400,8.752735954333487e-19,7.033487260168586e-19
0b1111100111101111,320,8.529275558257297e-19,6.826556810428256e-19
0b1111100111101111,200,8.174219615542082e-19,6.496166220201125e-19
0b1111100111101111,100,7.874505947496884e-19,6.217127464461944e-19
0b0010001000111000,8000,3.784261920361873e-18,3.3597871360111092e-18
0b0010001000111000,4000,2.047221721205631e-18,1.779669745871228e-18
0b0010001000111000,2000,1.3908943752904977e-18,1.1817702476023732e-18
0b0010001000111000,1000,1.1386120557567063e-18,9.534997406243877e-19
0b0010001000111000,500,1.0214846729873059e-18,8.473221490948505e-19
0b0010001000111000,400,9.96786369679603e-19,8.247171832566314e-19
0b0010001000111000,320,9.76268961960142e-19,8.058548919828073e-19
0b0010001000111000,200,9.438081764940604e-19,7.758627703661635e-19
0b0010001000111000,100,9.141902673807432e-19,7.483210874924628e-19
0b0001010000111111,8000,3.8335681065536045e-18,3.407886257753164e-18
0b0001010000111111,4000,2.0874763959780537e-18,1.8184758490986158e-18
0b0001010000111111,2000,1.4394973511420155e-18,1.2289514985960009e-18
0b0001010000111111,1000,1.194702724641953e-18,1.0081237404240676e-18
0b0001010000111111,500,1.0807141820539492e-18,9.050407965848728e-19
0b0001010000111111,400,1.056273337477734e-18,8.82694732124803e-19
0b0001010000111111,320,1.035731315207145e-18,8.63798966494508e-19
0b0001010000111111,200,1.003258648163492e-18,8.337877407435999e-19
0b0001010000111111,100,9.749112631433075e-19,8.075195054261745e-19
0b1110100010110101,8000,3.806401717787604e-18,3.3786468947734653e-18
0b1110100010110101,4000,2.055744994186134e-18,1.7847938723259233e-18
0b1110100010110101,2000,1.4071037542362344e-18,1.1945875203291744e-18
0b1110100010110101,1000,1.1607409099570204e-18,9.723180094614204e-19
0b1110100010110101,500,1.044798321502016e-18,8.673147442324494e-19
0b1110100010110101,400,1.020049504054723e-18,8.446595090015154e-19
0b1110100010110101,320,9.994188448209754e-19,8.256845263392941e-19
0b1110100010110101,200,9.664688076843787e-19,7.952028132936798e-19
0b1110100010110101,100,9.377282832732999e-19,7.685436544462111e-19
0b1010001000101000,8000,3.7386595072665296e-18,3.31416223526888e-18
0b1010001000101000,4000,2.0106777177722145e-18,1.743132740220332e-18
0b1010001000101000,2000,1.351569119275173e-18,1.1424715420783558e-18
0b1010001000101000,1000,1.0951444559743748e-18,9.100374504575214e-19
0b1010001000101000,500,9.77324481191811e-19,8.0315712775380155e-19
0b1010001000101000,400,9.52386690837886e-19,7.803095447405072e-19
0b1010001000101000,320,9.317677635228873e-19,7.613424509263622e-19
0b1010001000101000,200,8.989876055155222e-19,7.310372883122e-19
0b1010001000101000,100,8.684558645697152e-19,7.025923660096942e-19
0b1110001111011010,8000,3.8328681792871004e-18,3.4063669681928754e-18
0b1110001111011010,4000,2.0802290315826808e-18,1.8107359680565437e-18
0b1110001111011010,2000,1.4343234971019302e-18,1.2233210347391332e-18
0b1110001111011010,1000,1.1909055231607774e-18,1.0039783516718908e-18
0b1110001111011010,500,1.0763016144438262e-18,9.003294597627145e-19
0b1110001111011010,400,1.051896361691728e-18,8.780284967818583e-19
0b1110001111011010,320,1.031640655116902e-18,8.594293079097049e-19
0b1110001111011010,200,9.992957388152827e-19,8.295553327725071e-19
0b1110001111011010,100,9.70459666002457e-19,8.028142666774809e-19
0b0000010111101101,8000,3.837323140253289e-18,3.410614714179067e-18
0b0000010111101101,4000,2.085282427272975e-18,1.815806116487275e-18
0b0000010111101101,2000,1.4379986072176243e-18,1.2270084648177976e-18
0b0000010111101101,1000,1.194208128814825e-18,1.0072783988319074e-18
0b0000010111101101,500,1.0808028825873609e-18,9.04828513909067e-19
0b0000010111101101,400,1.0565470727251224e-18,8.826724362041825e-19
0b0000010111101101,320,1.0365212176266222e-18,8.643114911584104e-19
0b0000010111101101,200,1.004813432605944e-18,8.350692166035059e-19
0b0000010111101101,100,9.75656218016114e-19,8.080089638667409e-19
0b1010000011011111,8000,3.883745000642509e-18,3.4531105336689336e-18
0b1010000011011111,4000,2.1182317603532242e-18,1.844161131822968e-18
0b1010000011011111,2000,1.4756837410832423e-18,1.2600623302192594e-18
0b1010000011011111,1000,1.2545300301815534e-18,1.0629329227390217e-18
0b1010000011011111,500,1.1436835934043046e-18,9.63025511359064e-19
0b1010000011011111,400,1.1198733144321549e-18,9.413019413932376e-19
0b1010000011011111,320,1.1005361673648423e-18,9.236162377614682e-19
0b1010000011011111,200,1.0699263016644488e-18,8.95465343352655e-19
0b1010000011011111,100,1.0429448772470361e-18,8.705817784959927e-19
0b1010101010000111,8000,3.874963888301726e-18,3.4483251828334374e-18
0b1010101010000111,4000,2.1138023968851744e-18,1.84433909943704e-18
0b1010101010000111,2000,1.4705809450100129e-18,1.2595863682064564e-18
0b1010101010000111,1000,1.2305793358089054e-18,1.0436448498409973e-18
0b1010101010000111,500,1.1198049145268488e-18,9.438315153831553e-19
0b1010101010000111,400,1.096102218813171e-18,9.22232678250637e-19
0b1010101010000111,320,1.0765757131394712e-18,9.043527479605149e-19
0b1010101010000111,200,1.0455202517257055e-18,8.757885549589657e-19
0b1010101010000111,100,1.0172633297473312e-18,8.496163022937335e-19
0b1000000111000011,8000,3.711607162370073e-18,3.2884519039127738e-18
0b1000000111000011,4000,1.9940469999178084e-18,1.727937229465197e-18
0b1000000111000011,2000,1.3334402393600696e-18,1.1258204429288429e-18
0b1000000111000011,1000,1.0741606699978935e-18,8.905387433961961e-19
0b1000000111000011,500,9.53675305502254e-19,7.810340535930449e-19
0b1000000111000011,400,9.282620278403045e-19,7.577103265807742e-19
0b1000000111000011,320,9.073249971394237e-19,7.384386541066431e-19
0b1000000111000011,200,8.741340993734865e-19,7.07725621769562e-19
0b1000000111000011,100,8.433265246014138e-19,6.789991492767383e-19
0b1101010111100011,8000,3.870947742409485e-18,3.444329155527058e-18
0b1101010111100011,4000,2.109931375867963e-18,1.8404423507933522e-18
0b1101010111100011,2000,1.4625193902181404e-18,1.251494174674967e-18
0b1101010111100011,1000,1.2210855756441281e-18,1.0341552650417106e-18
0b1101010111100011,500,1.1099296150305636e-18,9.339611082695066e-19
0b1101010111100011,400,1.0862985633391953e-18,9.124286735856307e-19
0b1101010111100011,320,1.0667901234035978e-18,8.945729177204894e-19
0b1101010111100011,200,1.0356531437929341e-18,8.65909741163735e-19
0b1101010111100011,100,1.007484733129844e-18,8.398533877904217e-19
0b1001110011011111,8000,3.80640528441187e-18,3.381568345063023e-18
0b1001110011011111,4000,2.064540116235532e-18,1.796743781283978e-18
0b1001110011011111,2000,1.4152665127781194e-18,1.2059725463574116e-18
0b1001110011011111,1000,1.1664707060438614e-18,9.812227731239409e-19
0b1001110011011111,500,1.048302052629788e-18,8.73999963722037e-19
0b1001110011011111,400,1.0233200111192817e-18,8.51116789890718e-19
0b1001110011011111,320,1.0023076465627147e-18,8.317641875955825e-19
0b1001110011011111,200,9.69159732103698e-19,8.010913962739719e-19
0b1001110011011111,100,9.397339142574042e-19,7.737558908184055e-19
0b0101001000111111,8000,3.877037004672458e-18,3.449551196750493e-18
0b0101001000111111,4000,2.1184614782409377e-18,1.847793192850898e-18
0b0101001000111111,2000,1.4753392945773086e-18,1.2630800196097035e-18
0b0101001000111111,1000,1.232260431204437e-18,1.0440069027197655e-18
0b0101001000111111,500,1.1182367819014777e-18,9.408988154335798e-19
0b0101001000111111,400,1.093665174080212e-18,9.184182756496987e-19
0b0101001000111111,320,1.0734013710277565e-18,8.99815785453158e-19
0b0101001000111111,200,1.041390974668628e-18,8.702671160511147e-19
0b0101001000111111,100,1.0136782009198539e-18,8.446305141550259e-19
0b1100010000110011,8000,3.902163665740166e-18,3.471478469922191e-18
0b1100010000110011,4000,2.13177554571203e-18,1.857956402330956e-18
0b1100010000110011,2000,1.487406705894753e-18,1.2719749663582591e-18
0b1100010000110011,1000,1.2452006087671616e-18,1.0537766184255473e-18
0b1100010000110011,500,1.140465853100913e-18,9.599398982588681e-19
0b1100010000110011,400,1.1179220297707494e-18,9.394837631533334e-19
0b1100010000110011,320,1.0993398158400817e-18,9.225516352758477e-19
0b1100010000110011,200,1.0698284516796108e-18,8.954906221563255e-19
0b1100010000110011,100,1.0429199223006882e-18,8.706615427356016e-19
0b0101010111010000,8000,3.798644728398391e-18,3.3732769280384974e-18
0b0101010111010000,4000,2.0534664173859833e-18,1.7854387721673887e-18
0b0101010111010000,2000,1.4016523523436078e-18,1.192105421671732e-18
0b0101010111010000,1000,1.1534831214008992e-18,9.680516301514928e-19
0b0101010111010000,500,1.0380920038381626e-18,8.63622815414776e-19
0b0101010111010000,400,1.013573546011571e-18,8.412140286223557e-19
0b0101010111010000,320,9.933175689278162e-19,8.226211359604215e-19
0b0101010111010000,200,9.611484609941586e-19,7.92920629494388e-19
0b0101010111010000,100,9.311546096794285e-19,7.650430493600183e-19
0b1101000000111111,8000,3.9423089423307415e-18,3.511439788746038e-18
0b1101000000111111,4000,2.1651179051745864e-18,1.8910562439169134e-18
0b1101000000111111,2000,1.5310016690219943e-18,1.3153688168526156e-18
0b1101000000111111,1000,1.3211949496558154e-18,1.1296026316871015e-18
0b1101000000111111,500,1.2171079995650095e-18,1.0364404837226036e-18
0b1101000000111111,400,1.1944228957013851e-18,1.0158468193420468e-18
0b1101000000111111,320,1.1756516471071884e-18,9.987177966361536e-19
0b1101000000111111,200,1.1458583953060627e-18,9.71407058476867e-19
0b1101000000111111,100,1.1197324524124162e-18,9.473544009563412e-19
0b1110100010101111,8000,3.8982795985982935e-18,3.471821429539419e-18
