time,"I(R0)","I(R1)","I(R2)","I(LQ|XI227)","I(LQ|XI228)"
0.000000e+00,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00
2.000000e-13,-8.536664e-11,1.129377e-05,2.342117e-25,-1.423751e-40,8.069999e-36
4.000000e-13,-3.454769e-10,2.258473e-05,1.077250e-23,-7.006152e-39,3.854601e-34
6.000000e-13,-7.172454e-10,3.387548e-05,2.462192e-22,-1.719519e-37,9.166076e-33
8.000000e-13,-1.051174e-09,4.516697e-05,3.728089e-21,-2.806567e-36,1.446721e-31
1.000000e-12,-1.291266e-09,5.645894e-05,4.206110e-20,-3.427369e-35,1.704877e-30
1.200000e-12,-1.502189e-09,6.775075e-05,3.770939e-19,-3.340549e-34,1.599885e-29
1.400000e-12,-1.751635e-09,7.904221e-05,2.797909e-18,-2.707097e-33,1.245221e-28
1.600000e-12,-2.029652e-09,9.033359e-05,1.766753e-17,-1.876222e-32,8.266788e-28
1.800000e-12,-2.283501e-09,1.016251e-04,9.690267e-17,-1.135396e-31,4.777924e-27
2.000000e-12,-2.493617e-09,1.129168e-04,4.688709e-16,-6.094922e-31,2.441749e-26
2.200000e-12,-2.694196e-09,1.242085e-04,2.025910e-15,-2.938859e-30,1.116869e-25
2.400000e-12,-2.928939e-09,1.355001e-04,7.893935e-15,-1.285825e-29,4.617024e-25
2.600000e-12,-3.205163e-09,1.467916e-04,2.796186e-14,-5.147771e-29,1.738583e-24
2.800000e-12,-3.494872e-09,1.580831e-04,9.064604e-14,-1.899127e-28,6.001748e-24
3.000000e-12,-3.768910e-09,1.693747e-04,2.704584e-13,-6.495257e-28,1.909186e-23
3.200000e-12,-4.020608e-09,1.806663e-04,7.463122e-13,-2.070107e-27,5.619029e-23
3.400000e-12,-4.260252e-09,1.919579e-04,1.912583e-12,-6.175762e-27,1.534589e-22
3.600000e-12,-4.497535e-09,2.032495e-04,4.568522e-12,-1.731333e-26,3.895677e-22
3.800000e-12,-4.734522e-09,2.145411e-04,1.020400e-11,-4.576397e-26,9.193919e-22
4.000000e-12,-4.971463e-09,2.258327e-04,2.137127e-11,-1.143826e-25,2.012934e-21
4.200000e-12,-5.212585e-09,2.371242e-04,4.207786e-11,-2.709542e-25,4.064550e-21
4.400000e-12,-5.463563e-09,2.484158e-04,7.806160e-11,-6.093448e-25,7.469980e-21
4.600000e-12,-5.725068e-09,2.597074e-04,1.367424e-10,-1.302058e-24,1.212451e-20
4.800000e-12,-5.990839e-09,2.709990e-04,2.266330e-10,-2.642621e-24,1.601151e-20
5.000000e-12,-6.252273e-09,2.822905e-04,3.560807e-10,-5.082315e-24,1.181910e-20
5.200000e-12,-6.504395e-09,2.935821e-04,5.314245e-10,-9.208710e-24,-2.043657e-20
5.400000e-12,-6.747975e-09,3.048737e-04,7.549447e-10,-1.552430e-23,-1.284800e-19
5.600000e-12,-6.987409e-09,3.161653e-04,1.023238e-09,-2.368205e-23,-4.170514e-19
5.800000e-12,-7.227494e-09,3.274569e-04,1.326726e-09,-3.040092e-23,-1.102319e-18
6.000000e-12,-7.471555e-09,3.387485e-04,1.650771e-09,-2.439148e-23,-2.608435e-18
6.200000e-12,-7.720985e-09,3.500400e-04,1.978380e-09,2.513705e-23,-5.729395e-18
6.400000e-12,-7.975169e-09,3.613316e-04,2.293805e-09,1.931271e-22,-1.187926e-17
6.600000e-12,-8.231448e-09,3.726232e-04,2.585947e-09,6.491563e-22,-2.343029e-17
6.800000e-12,-8.485509e-09,3.839148e-04,2.850367e-09,1.756564e-21,-4.405257e-17
7.000000e-12,-8.732312e-09,3.952063e-04,3.089229e-09,4.259430e-21,-7.874059e-17
7.200000e-12,-8.966843e-09,4.064979e-04,3.309269e-09,9.621714e-21,-1.326984e-16
7.400000e-12,-9.183690e-09,4.177894e-04,3.518688e-09,2.061897e-20,-2.072143e-16
7.600000e-12,-9.375083e-09,4.290810e-04,3.724217e-09,4.233165e-20,-2.887306e-16
7.800000e-12,-9.527857e-09,4.403724e-04,3.929416e-09,8.374909e-20,-3.240168e-16
8.000000e-12,-9.620287e-09,4.516638e-04,4.134607e-09,1.602613e-19,-1.691306e-16
8.200000e-12,-9.619703e-09,4.629550e-04,4.338071e-09,2.973811e-19,5.077994e-16
8.400000e-12,-9.481669e-09,4.742461e-04,4.537672e-09,5.360919e-19,2.400185e-15
8.600000e-12,-9.151469e-09,4.855367e-04,4.732068e-09,9.402321e-19,6.855496e-15
8.800000e-12,-8.568682e-09,4.968269e-04,4.921096e-09,1.606305e-18,1.634176e-14
9.000000e-12,-7.675438e-09,5.081165e-04,5.105464e-09,2.676017e-18,3.515239e-14
9.200000e-12,-6.428330e-09,5.194051e-04,5.286223e-09,4.351728e-18,7.041421e-14
9.400000e-12,-4.812979e-09,5.306926e-04,5.464519e-09,6.914873e-18,1.334478e-13
9.600000e-12,-2.858953e-09,5.419787e-04,5.641800e-09,1.074732e-17,2.414890e-13
9.800000e-12,-6.515024e-10,5.532632e-04,5.820329e-09,1.635571e-17,4.197105e-13
1.000000e-11,1.664219e-09,5.645459e-04,6.003640e-09,2.439896e-17,7.033771e-13
1.020000e-11,3.890583e-09,5.758267e-04,6.196615e-09,3.571956e-17,1.139840e-12
1.040000e-11,5.798958e-09,5.871058e-04,6.405104e-09,5.137951e-17,1.789935e-12
1.060000e-11,7.164363e-09,5.983834e-04,6.635266e-09,7.270190e-17,2.728244e-12
1.080000e-11,7.808180e-09,6.096597e-04,6.892915e-09,1.013182e-16,4.041617e-12
1.100000e-11,7.639876e-09,6.209352e-04,7.183077e-09,1.392191e-16,5.825430e-12
1.120000e-11,6.686539e-09,6.322105e-04,7.509804e-09,1.888030e-16,8.177259e-12
1.140000e-11,5.100103e-09,6.434860e-04,7.876062e-09,2.529095e-16,1.118801e-11
1.160000e-11,3.136733e-09,6.547621e-04,8.283514e-09,3.348169e-16,1.493105e-11
1.180000e-11,1.110154e-09,6.660392e-04,8.732070e-09,4.381770e-16,1.945043e-11
1.200000e-11,-6.713331e-10,6.773173e-04,9.219305e-09,5.668509e-16,2.474975e-11
1.220000e-11,-1.968565e-09,6.885965e-04,9.739995e-09,7.246122e-16,3.078346e-11
1.240000e-11,-2.658946e-09,6.998765e-04,1.028606e-08,9.146925e-16,3.745241e-11
1.260000e-11,-2.754544e-09,7.111573e-04,1.084717e-08,1.139164e-15,4.460488e-11
1.280000e-11,-2.386200e-09,7.224386e-04,1.141187e-08,1.398193e-15,5.204338e-11
1.300000e-11,-1.759127e-09,7.337201e-04,1.196924e-08,1.689231e-15,5.953671e-11
1.320000e-11,-1.093816e-09,7.450018e-04,1.251046e-08,2.006289e-15,6.683516e-11
1.340000e-11,-5.697869e-10,7.562835e-04,1.303013e-08,2.339431e-15,7.368623e-11
1.360000e-11,-2.875753e-10,7.675652e-04,1.352691e-08,2.674701e-15,7.984771e-11
1.380000e-11,-2.574306e-10,7.788470e-04,1.400351e-08,2.994635e-15,8.509540e-11
1.400000e-11,-4.142286e-10,7.901289e-04,1.446601e-08,3.279453e-15,8.922380e-11
1.420000e-11,-6.502992e-10,8.014110e-04,1.492279e-08,3.508934e-15,9.203960e-11
1.440000e-11,-8.537930e-10,8.126933e-04,1.538309e-08,3.664780e-15,9.334961e-11
1.460000e-11,-9.406407e-10,8.239759e-04,1.585569e-08,3.733150e-15,9.294624e-11
1.480000e-11,-8.722428e-10,8.352589e-04,1.634759e-08,3.706852e-15,9.059414e-11
1.500000e-11,-6.567379e-10,8.465421e-04,1.686304e-08,3.586658e-15,8.602175e-11
1.520000e-11,-3.368732e-10,8.578257e-04,1.740290e-08,3.381191e-15,7.892011e-11
1.540000e-11,2.935492e-11,8.691095e-04,1.796433e-08,3.105041e-15,6.894973e-11
1.560000e-11,3.884938e-10,8.803935e-04,1.854093e-08,2.775064e-15,5.575415e-11
1.580000e-11,7.064754e-10,8.916777e-04,1.912325e-08,2.405203e-15,3.897724e-11
1.600000e-11,9.756550e-10,9.029620e-04,1.969959e-08,2.000649e-15,1.828043e-11
1.620000e-11,1.213870e-09,9.142464e-04,2.025696e-08,1.552439e-15,-6.643848e-12
1.640000e-11,1.457459e-09,9.255308e-04,2.078220e-08,1.033837e-15,-3.606507e-11
1.660000e-11,1.751391e-09,9.368154e-04,2.126305e-08,3.996711e-16,-7.021454e-11
1.680000e-11,2.139848e-09,9.481001e-04,2.168916e-08,-4.105680e-16,-1.092911e-10
1.700000e-11,2.659914e-09,9.593850e-04,2.205294e-08,-1.465797e-15,-1.534698e-10
1.720000e-11,3.339713e-09,9.706699e-04,2.235019e-08,-2.833357e-15,-2.029098e-10
1.740000e-11,4.200711e-09,9.819549e-04,2.258049e-08,-4.567645e-15,-2.577583e-10
1.760000e-11,5.262522e-09,9.932398e-04,2.274726e-08,-6.699671e-15,-3.181490e-10
1.780000e-11,6.547714e-09,1.004525e-03,2.285747e-08,-9.230088e-15,-3.841941e-10
1.800000e-11,8.084159e-09,1.015809e-03,2.292101e-08,-1.212789e-14,-4.559727e-10
1.820000e-11,9.903277e-09,1.027093e-03,2.294982e-08,-1.533604e-14,-5.335185e-10
1.840000e-11,1.203382e-08,1.038377e-03,2.295669e-08,-1.878397e-14,-6.168101e-10
1.860000e-11,1.449224e-08,1.049660e-03,2.295406e-08,-2.240508e-14,-7.057681e-10
1.880000e-11,1.727163e-08,1.060943e-03,2.295289e-08,-2.615615e-14,-8.002596e-10
1.900000e-11,2.033178e-08,1.072225e-03,2.296172e-08,-3.003456e-14,-9.001101e-10
1.920000e-11,2.359250e-08,1.083506e-03,2.298620e-08,-3.408889e-14,-1.005121e-09
1.940000e-11,2.693215e-08,1.094786e-03,2.302898e-08,-3.841983e-14,-1.115084e-09
1.960000e-11,3.019226e-08,1.106065e-03,2.309019e-08,-4.316983e-14,-1.229801e-09
1.980000e-11,3.318836e-08,1.117343e-03,2.316822e-08,-4.850244e-14,-1.349083e-09
2.000000e-11,3.572647e-08,1.128621e-03,2.326084e-08,-5.457487e-14,-1.472753e-09
2.020000e-11,3.770907e-08,1.128603e-03,2.336630e-08,-6.150937e-14,-1.600628e-09
2.040000e-11,3.907699e-08,1.128588e-03,2.348434e-08,-6.936970e-14,-1.732508e-09
2.060000e-11,3.967561e-08,1.128573e-03,2.361679e-08,-7.814889e-14,-1.868151e-09
2.080000e-11,3.933822e-08,1.128556e-03,2.376778e-08,-8.777186e-14,-2.007259e-09
2.100000e-11,3.807358e-08,1.128539e-03,2.394354e-08,-9.811397e-14,-2.149474e-09
2.120000e-11,3.608994e-08,1.128523e-03,2.415179e-08,-1.090323e-13,-2.294379e-09
2.140000e-11,3.366489e-08,1.128507e-03,2.440098e-08,-1.204032e-13,-2.441523e-09
2.160000e-11,3.104432e-08,1.128492e-03,2.469946e-08,-1.321587e-13,-2.590446e-09
2.180000e-11,2.845025e-08,1.128477e-03,2.505478e-08,-1.443107e-13,-2.740716e-09
2.200000e-11,2.612493e-08,1.128463e-03,2.547311e-08,-1.569595e-13,-2.891963e-09
2.220000e-11,2.431855e-08,1.128451e-03,2.595884e-08,-1.702803e-13,-3.043912e-09
2.240000e-11,2.321672e-08,1.128439e-03,2.651437e-08,-1.844917e-13,-3.196393e-09
2.260000e-11,2.287648e-08,1.128429e-03,2.713985e-08,-1.998109e-13,-3.349349e-09
2.280000e-11,2.322356e-08,1.128420e-03,2.783302e-08,-2.164076e-13,-3.502819e-09
2.300000e-11,2.409822e-08,1.128411e-03,2.858903e-08,-2.343659e-13,-3.656915e-09
2.320000e-11,2.530451e-08,1.128403e-03,2.940028e-08,-2.536658e-13,-3.811794e-09
2.340000e-11,2.663981e-08,1.128396e-03,3.025642e-08,-2.741891e-13,-3.967626e-09
2.360000e-11,2.791502e-08,1.128388e-03,3.114447e-08,-2.957501e-13,-4.124570e-09
2.380000e-11,2.898037e-08,1.128381e-03,3.204907e-08,-3.181448e-13,-4.282769e-09
2.400000e-11,2.975227e-08,1.128374e-03,3.295287e-08,-3.412073e-13,-4.442346e-09
2.420000e-11,3.022472e-08,1.128368e-03,3.383703e-08,-3.648587e-13,-4.603428e-09
2.440000e-11,3.045704e-08,1.128361e-03,3.468171e-08,-3.891365e-13,-4.766166e-09
2.460000e-11,3.054625e-08,1.128354e-03,3.546673e-08,-4.141939e-13,-4.930772e-09
2.480000e-11,3.059861e-08,1.128347e-03,3.617249e-08,-4.402690e-13,-5.097539e-09
2.500000e-11,3.070916e-08,1.128340e-03,3.678130e-08,-4.676282e-13,-5.266873e-09
2.520000e-11,3.094932e-08,1.128334e-03,3.727906e-08,-4.964977e-13,-5.439294e-09
2.540000e-11,3.136052e-08,1.128328e-03,3.765709e-08,-5.269995e-13,-5.615439e-09
2.560000e-11,3.195364e-08,1.128322e-03,3.791356e-08,-5.591101e-13,-5.796047e-09
2.580000e-11,3.271510e-08,1.128316e-03,3.805404e-08,-5.926535e-13,-5.981936e-09
2.600000e-11,3.361824e-08,1.128311e-03,3.809046e-08,-6.273335e-13,-6.173984e-09
2.620000e-11,3.463614e-08,1.128305e-03,3.803877e-08,-6.628011e-13,-6.373100e-09
2.640000e-11,3.575176e-08,1.128300e-03,3.791553e-08,-6.987403e-13,-6.580214e-09
2.660000e-11,3.696340e-08,1.128295e-03,3.773464e-08,-7.349546e-13,-6.796263e-09
2.680000e-11,3.828557e-08,1.128289e-03,3.750519e-08,-7.714287e-13,-7.022192e-09
2.700000e-11,3.974651e-08,1.128284e-03,3.723109e-08,-8.083511e-13,-7.258953e-09
2.720000e-11,4.138257e-08,1.128278e-03,3.691248e-08,-8.460852e-13,-7.507515e-09
2.740000e-11,4.323013e-08,1.128272e-03,3.654811e-08,-8.850943e-13,-7.768863e-09
2.760000e-11,4.531558e-08,1.128266e-03,3.613754e-08,-9.258356e-13,-8.044001e-09
2.780000e-11,4.764458e-08,1.128259e-03,3.568235e-08,-9.686459e-13,-8.333938e-09
2.800000e-11,5.019209e-08,1.128252e-03,3.518587e-08,-1.013648e-12,-8.639687e-09
2.820000e-11,5.289471e-08,1.128245e-03,3.465206e-08,-1.060703e-12,-8.962243e-09
2.840000e-11,5.564655e-08,1.128238e-03,3.408426e-08,-1.109421e-12,-9.302572e-09
2.860000e-11,5.830028e-08,1.128230e-03,3.348479e-08,-1.159237e-12,-9.661607e-09
2.880000e-11,6.067449e-08,1.128222e-03,3.285557e-08,-1.209530e-12,-1.004024e-08
2.900000e-11,6.256827e-08,1.128215e-03,3.219951e-08,-1.259764e-12,-1.043934e-08
2.920000e-11,6.378257e-08,1.128208e-03,3.152194e-08,-1.309624e-12,-1.085976e-08
2.940000e-11,6.414665e-08,1.128201e-03,3.083123e-08,-1.359095e-12,-1.130235e-08
2.960000e-11,6.354631e-08,1.128195e-03,3.013823e-08,-1.408488e-12,-1.176797e-08
2.980000e-11,6.194892e-08,1.128191e-03,2.945481e-08,-1.458379e-12,-1.225753e-08
3.000000e-11,5.941988e-08,1.128187e-03,2.879192e-08,-1.509491e-12,-1.277198e-08
3.020000e-11,5.612515e-08,1.128186e-03,2.815807e-08,-1.562529e-12,-1.331227e-08
3.040000e-11,5.231654e-08,1.128186e-03,2.755868e-08,-1.618022e-12,-1.387938e-08
3.060000e-11,4.829974e-08,1.128187e-03,2.699642e-08,-1.676194e-12,-1.447430e-08
3.080000e-11,4.438957e-08,1.128190e-03,2.647222e-08,-1.736905e-12,-1.509796e-08
3.100000e-11,4.086094e-08,1.128193e-03,2.598655e-08,-1.799678e-12,-1.575127e-08
3.120000e-11,3.790648e-08,1.128197e-03,2.554040e-08,-1.863807e-12,-1.643505e-08
3.140000e-11,3.561169e-08,1.128202e-03,2.513589e-08,-1.928522e-12,-1.715011e-08
3.160000e-11,3.395412e-08,1.128206e-03,2.477638e-08,-1.993177e-12,-1.789716e-08
3.180000e-11,3.282738e-08,1.128211e-03,2.446642e-08,-2.057407e-12,-1.867692e-08
3.200000e-11,3.208305e-08,1.128215e-03,2.421164e-08,-2.121233e-12,-1.949009e-08
3.220000e-11,3.157835e-08,1.128219e-03,2.401856e-08,-2.185066e-12,-2.033740e-08
3.240000e-11,3.121560e-08,1.128223e-03,2.389442e-08,-2.249627e-12,-2.121959e-08
3.260000e-11,3.096198e-08,1.128227e-03,2.384663e-08,-2.315789e-12,-2.213748e-08
3.280000e-11,3.084514e-08,1.128232e-03,2.388189e-08,-2.384375e-12,-2.309188e-08
3.300000e-11,3.092796e-08,1.128237e-03,2.400492e-08,-2.455974e-12,-2.408365e-08
3.320000e-11,3.127253e-08,1.128243e-03,2.421713e-08,-2.530803e-12,-2.511365e-08
3.340000e-11,3.190638e-08,1.128249e-03,2.451559e-08,-2.608664e-12,-2.618272e-08
3.360000e-11,3.280227e-08,1.128255e-03,2.489255e-08,-2.688995e-12,-2.729166e-08
3.380000e-11,3.387732e-08,1.128262e-03,2.533584e-08,-2.771016e-12,-2.844118e-08
3.400000e-11,3.501066e-08,1.128268e-03,2.582982e-08,-2.853931e-12,-2.963195e-08
3.420000e-11,3.607275e-08,1.128274e-03,2.635688e-08,-2.937140e-12,-3.086456e-08
3.440000e-11,3.695685e-08,1.128280e-03,2.689893e-08,-3.020399e-12,-3.213954e-08
3.460000e-11,3.760369e-08,1.128285e-03,2.743857e-08,-3.103907e-12,-3.345737e-08
3.480000e-11,3.801371e-08,1.128289e-03,2.795986e-08,-3.188279e-12,-3.481850e-08
3.500000e-11,3.824523e-08,1.128293e-03,2.844856e-08,-3.274420e-12,-3.622340e-08
3.520000e-11,3.840082e-08,1.128297e-03,2.889215e-08,-3.363321e-12,-3.767253e-08
3.540000e-11,3.860629e-08,1.128300e-03,2.927958e-08,-3.455831e-12,-3.916642e-08
3.560000e-11,3.898715e-08,1.128302e-03,2.960123e-08,-3.552463e-12,-4.070565e-08
3.580000e-11,3.964726e-08,1.128305e-03,2.984889e-08,-3.653269e-12,-4.229086e-08
3.600000e-11,4.065304e-08,1.128307e-03,3.001593e-08,-3.757833e-12,-4.392276e-08
3.620000e-11,4.202534e-08,1.128309e-03,3.009750e-08,-3.865379e-12,-4.560211e-08
3.640000e-11,4.373967e-08,1.128311e-03,3.009073e-08,-3.974969e-12,-4.732972e-08
3.660000e-11,4.573365e-08,1.128313e-03,2.999479e-08,-4.085753e-12,-4.910644e-08
3.680000e-11,4.791938e-08,1.128314e-03,2.981078e-08,-4.197202e-12,-5.093308e-08
3.700000e-11,5.019710e-08,1.128315e-03,2.954149e-08,-4.309284e-12,-5.281046e-08
3.720000e-11,5.246677e-08,1.128316e-03,2.919101e-08,-4.422520e-12,-5.473937e-08
3.740000e-11,5.463471e-08,1.128316e-03,2.876422e-08,-4.537921e-12,-5.672054e-08
3.760000e-11,5.661472e-08,1.128315e-03,2.826633e-08,-4.656811e-12,-5.875467e-08
3.780000e-11,5.832450e-08,1.128314e-03,2.770245e-08,-4.780569e-12,-6.084241e-08
3.800000e-11,5.968000e-08,1.128313e-03,2.707737e-08,-4.910367e-12,-6.298440e-08
3.820000e-11,6.059102e-08,1.128312e-03,2.639564e-08,-5.046943e-12,-6.518127e-08
3.840000e-11,6.096080e-08,1.128310e-03,2.566184e-08,-5.190478e-12,-6.743367e-08
3.860000e-11,6.069129e-08,1.128309e-03,2.488124e-08,-5.340603e-12,-6.974225e-08
3.880000e-11,5.969417e-08,1.128309e-03,2.406046e-08,-5.496537e-12,-7.210772e-08
3.900000e-11,5.790623e-08,1.128308e-03,2.320816e-08,-5.657324e-12,-7.453082e-08
3.920000e-11,5.530633e-08,1.128309e-03,2.233536e-08,-5.822122e-12,-7.701233e-08
3.940000e-11,5.193066e-08,1.128309e-03,2.145533e-08,-5.990479e-12,-7.955306e-08
3.960000e-11,4.788288e-08,1.128311e-03,2.058285e-08,-6.162538e-12,-8.215386e-08
3.980000e-11,4.333614e-08,1.128313e-03,1.973293e-08,-6.339115e-12,-8.481560e-08
4.000000e-11,3.852511e-08,1.128317e-03,1.891919e-08,-6.521654e-12,-8.753914e-08
4.020000e-11,3.372776e-08,1.128320e-03,1.815214e-08,-6.712049e-12,-9.032538e-08
4.040000e-11,2.923833e-08,1.128324e-03,1.743773e-08,-6.912389e-12,-9.317521e-08
4.060000e-11,2.533504e-08,1.128329e-03,1.677654e-08,-7.124670e-12,-9.608949e-08
4.080000e-11,2.224716e-08,1.128334e-03,1.616382e-08,-7.350554e-12,-9.906909e-08
4.100000e-11,2.012713e-08,1.128340e-03,1.559036e-08,-7.591204e-12,-1.021149e-07
4.120000e-11,1.903256e-08,1.128345e-03,1.504420e-08,-7.847257e-12,-1.052276e-07
4.140000e-11,1.892189e-08,1.128351e-03,1.451269e-08,-8.118914e-12,-1.084080e-07
4.160000e-11,1.966471e-08,1.128356e-03,1.398471e-08,-8.406151e-12,-1.116568e-07
4.180000e-11,2.106529e-08,1.128361e-03,1.345244e-08,-8.708993e-12,-1.149745e-07
4.200000e-11,2.289500e-08,1.128366e-03,1.291247e-08,-9.027793e-12,-1.183616e-07
4.220000e-11,2.492803e-08,1.128371e-03,1.236600e-08,-9.363484e-12,-1.218186e-07
4.240000e-11,2.697369e-08,1.128376e-03,1.181829e-08,-9.717728e-12,-1.253456e-07
4.260000e-11,2.889982e-08,1.128380e-03,1.127739e-08,-1.009296e-11,-1.289428e-07
4.280000e-11,3.064364e-08,1.128385e-03,1.075259e-08,-1.049233e-11,-1.326102e-07
4.300000e-11,3.220893e-08,1.128389e-03,1.025292e-08,-1.091956e-11,-1.363477e-07
4.320000e-11,3.365134e-08,1.128393e-03,9.785916e-09,-1.137870e-11,-1.401550e-07
4.340000e-11,3.505585e-08,1.128396e-03,9.356952e-09,-1.187401e-11,-1.440317e-07
4.360000e-11,3.651168e-08,1.128400e-03,8.969022e-09,-1.240975e-11,-1.479769e-07
4.380000e-11,3.809002e-08,1.128403e-03,8.622988e-09,-1.299017e-11,-1.519896e-07
4.400000e-11,3.982883e-08,1.128406e-03,8.318063e-09,-1.361952e-11,-1.560682e-07
4.420000e-11,4.172723e-08,1.128408e-03,8.052378e-09,-1.430221e-11,-1.602105e-07
4.440000e-11,4.374940e-08,1.128410e-03,7.823474e-09,-1.504303e-11,-1.644139e-07
4.460000e-11,4.583627e-08,1.128412e-03,7.628630e-09,-1.584745e-11,-1.686746e-07
4.480000e-11,4.792127e-08,1.128412e-03,7.465010e-09,-1.672189e-11,-1.729881e-07
4.500000e-11,4.994639e-08,1.128412e-03,7.329637e-09,-1.767404e-11,-1.773489e-07
4.520000e-11,5.187472e-08,1.128411e-03,7.219227e-09,-1.871302e-11,-1.817501e-07
4.540000e-11,5.369690e-08,1.128409e-03,7.129955e-09,-1.984966e-11,-1.861837e-07
4.560000e-11,5.543048e-08,1.128407e-03,7.057162e-09,-2.109657e-11,-1.906401e-07
4.580000e-11,5.711248e-08,1.128404e-03,6.995080e-09,-2.246830e-11,-1.951083e-07
4.600000e-11,5.878705e-08,1.128401e-03,6.936609e-09,-2.398148e-11,-1.995755e-07
4.620000e-11,6.049071e-08,1.128397e-03,6.873211e-09,-2.565498e-11,-2.040268e-07
4.640000e-11,6.223806e-08,1.128393e-03,6.794972e-09,-2.751018e-11,-2.084450e-07
4.660000e-11,6.401062e-08,1.128389e-03,6.690876e-09,-2.957137e-11,-2.128103e-07
4.680000e-11,6.575081e-08,1.128384e-03,6.549296e-09,-3.186629e-11,-2.170994e-07
4.700000e-11,6.736229e-08,1.128380e-03,6.358671e-09,-3.442685e-11,-2.212853e-07
4.720000e-11,6.871681e-08,1.128375e-03,6.108280e-09,-3.729005e-11,-2.253364e-07
4.740000e-11,6.966669e-08,1.128371e-03,5.789023e-09,-4.049907e-11,-2.292153e-07
4.760000e-11,7.006142e-08,1.128366e-03,5.394087e-09,-4.410468e-11,-2.328780e-07
4.780000e-11,6.976595e-08,1.128362e-03,4.919391e-09,-4.816674e-11,-2.362725e-07
4.800000e-11,6.867839e-08,1.128357e-03,4.363770e-09,-5.275620e-11,-2.393374e-07
4.820000e-11,6.674458e-08,1.128353e-03,3.728858e-09,-5.795724e-11,-2.419998e-07
4.840000e-11,6.396786e-08,1.128348e-03,3.018733e-09,-6.386993e-11,-2.441736e-07
4.860000e-11,6.041289e-08,1.128344e-03,2.239378e-09,-7.061342e-11,-2.457567e-07
4.880000e-11,5.620317e-08,1.128340e-03,1.398067e-09,-7.832970e-11,-2.466284e-07
4.900000e-11,5.151291e-08,1.128336e-03,5.027726e-10,-8.718828e-11,-2.466457e-07
4.920000e-11,4.655447e-08,1.128333e-03,-4.383233e-10,-9.739185e-11,-2.456388e-07
4.940000e-11,4.156267e-08,1.128331e-03,-1.417162e-09,-1.091833e-10,-2.434066e-07
4.960000e-11,3.677785e-08,1.128328e-03,-2.425972e-09,-1.228542e-10,-2.397096e-07
4.980000e-11,3.242900e-08,1.128327e-03,-3.457289e-09,-1.387559e-10,-2.342631e-07
5.000000e-11,2.871830e-08,1.128325e-03,-4.503900e-09,-1.573125e-10,-2.267268e-07
5.020000e-11,2.580787e-08,1.128324e-03,4.854083e-06,-1.790379e-10,-2.166941e-07
5.040000e-11,2.380955e-08,1.128323e-03,9.991946e-06,-2.045565e-10,-2.036770e-07
5.060000e-11,2.277807e-08,1.128322e-03,1.507574e-05,-2.346291e-10,-1.870888e-07
5.080000e-11,2.270820e-08,1.128321e-03,2.015513e-05,-2.701863e-10,-1.662221e-07
5.100000e-11,2.353610e-08,1.128320e-03,2.523784e-05,-3.123690e-10,-1.402210e-07
5.120000e-11,2.514518e-08,1.128319e-03,3.032187e-05,-3.625809e-10,-1.080477e-07
5.140000e-11,2.737641e-08,1.128318e-03,3.540446e-05,-4.225536e-10,-6.843977e-08
5.160000e-11,3.004266e-08,1.128317e-03,4.048325e-05,-4.944294e-10,-1.985736e-08
5.180000e-11,3.294597e-08,1.128316e-03,4.555734e-05,-5.808658e-10,3.958333e-08
5.200000e-11,3.589611e-08,1.128315e-03,5.062764e-05,-6.851686e-10,1.121932e-07
5.220000e-11,3.872836e-08,1.128315e-03,5.569611e-05,-8.114593e-10,2.008155e-07
5.240000e-11,4.131812e-08,1.128314e-03,6.076437e-05,-9.648899e-10,3.089578e-07
5.260000e-11,4.359036e-08,1.128312e-03,6.583269e-05,-1.151914e-09,4.409600e-07
5.280000e-11,4.552241e-08,1.128311e-03,7.089989e-05,-1.380634e-09,6.022069e-07
5.300000e-11,4.713964e-08,1.128309e-03,7.596412e-05,-1.661241e-09,7.993980e-07
5.320000e-11,4.850484e-08,1.128307e-03,8.102386e-05,-2.006579e-09,1.040891e-06
5.340000e-11,4.970287e-08,1.128304e-03,8.607857e-05,-2.432862e-09,1.337136e-06
5.360000e-11,5.082342e-08,1.128301e-03,9.112870e-05,-2.960588e-09,1.701232e-06
5.380000e-11,5.194447e-08,1.128298e-03,9.617519e-05,-3.615707e-09,2.149619e-06
5.400000e-11,5.311922e-08,1.128293e-03,1.012187e-04,-4.431104e-09,2.702947e-06
5.420000e-11,5.436834e-08,1.128289e-03,1.062594e-04,-5.448492e-09,3.387137e-06
5.440000e-11,5.567829e-08,1.128284e-03,1.112964e-04,-6.720812e-09,4.234645e-06
5.460000e-11,5.700553e-08,1.128278e-03,1.163288e-04,-8.315274e-09,5.285877e-06
5.480000e-11,5.828508e-08,1.128272e-03,1.213557e-04,-1.031719e-08,6.590639e-06
5.500000e-11,5.944148e-08,1.128266e-03,1.263766e-04,-1.283480e-08,8.209355e-06
5.520000e-11,6.039967e-08,1.128259e-03,1.313920e-04,-1.600526e-08,1.021364e-05
5.540000e-11,6.109388e-08,1.128252e-03,1.364023e-04,-2.000199e-08,1.268565e-05
5.560000e-11,6.147290e-08,1.128244e-03,1.414082e-04,-2.504365e-08,1.571568e-05
5.580000e-11,6.150127e-08,1.128236e-03,1.464096e-04,-3.140474e-08,1.939721e-05
