0b0101111100001110,320,4.26583282143943e-19,3.7526705276804183e-19,3.301240629863882e-19,2.995841970868739e-19
0b0101111100001110,200,4.0754104442089524e-19,3.703532422985652e-19,3.1265265316850976e-19,2.955229023128168e-19
0b0101111100001110,100,3.897742704454178e-19,3.6627332959105723e-19,2.9622793726436473e-19,2.92178079524444e-19
0b0011011111000101,8000,2.1692730612125627e-18,1.4246685638257794e-18,1.885701672014877e-18,1.2839657557038967e-18
0b0011011111000101,4000,1.1227782901416208e-18,7.551111500873634e-19,9.569669027391605e-19,6.55622464117098e-19
0b0011011111000101,2000,6.863640762949714e-19,5.019155455896891e-19,5.627835529207838e-19,4.18912788305662e-19
0b0011011111000101,1000,5.143769181229688e-19,4.3129641437352435e-19,4.082493412773132e-19,3.548484916465799e-19
0b0011011111000101,500,4.433726809665786e-19,4.0949378015904444e-19,3.4458705181930987e-19,3.365929636702395e-19
0b0011011111000101,400,4.287493109409325e-19,4.0591168859510824e-19,3.3133506036812603e-19,3.3371850708033807e-19
0b0011011111000101,320,4.166663316687629e-19,4.0319012645026064e-19,3.2032392020908633e-19,3.31580313795518e-19
0b0011011111000101,200,3.9708558693596822e-19,3.9889178360632725e-19,3.023312550127545e-19,3.2815459340244257e-19
0b0011011111000101,100,3.790187044529363e-19,3.9536046128093165e-19,2.855931880749147e-19,3.25367361826767e-19
0b1010010011100101,8000,2.1993426848063657e-18,1.3660678527154743e-18,1.9157226005545388e-18,1.2208112222559832e-18
0b1010010011100101,4000,1.1575051572535632e-18,7.04139091640042e-19,9.916496182831268e-19,6.006681920459709e-19
0b1010010011100101,2000,7.168612601196573e-19,4.458577777440432e-19,5.931776637281405e-19,3.5887620209572518e-19
0b1010010011100101,1000,5.468536445953587e-19,3.7134935392272753e-19,4.405973506562352e-19,2.908792554149902e-19
0b1010010011100101,500,4.76794719011309e-19,3.4851151791840056e-19,3.77884420296169e-19,2.7154641106094853e-19
0b1010010011100101,400,4.622916555023878e-19,3.44755222013565e-19,3.6475208570003804e-19,2.685019797684277e-19
0b1010010011100101,320,4.502191193867276e-19,3.418799624595461e-19,3.5374768300962584e-19,2.6619474325429217e-19
0b1010010011100101,200,4.308153580140413e-19,3.3737216992752074e-19,3.359351911481258e-19,2.6255798511753587e-19
0b1010010011100101,100,4.1274745012022963e-19,3.3367547315473837e-19,3.191995325556706e-19,2.5958080856772553e-19
0b0011111011000011,8000,2.1546398670197903e-18,1.4201979622723986e-18,1.8710710703869084e-18,1.2839841919225077e-18
0b0011111011000011,4000,1.1105593163145273e-18,7.497287420966538e-19,9.44801204113826e-19,6.542100783878143e-19
0b0011111011000011,2000,6.76792640502074e-19,4.979500141795747e-19,5.533495275991688e-19,4.189190094130765e-19
0b0011111011000011,1000,5.01449142270623e-19,4.269787880892873e-19,3.9543664572398107e-19,3.5453593831288024e-19
0b0011111011000011,500,4.2646719105420827e-19,4.036173182914922e-19,3.2780387318437465e-19,3.3476697795403494e-19
0b0011111011000011,400,4.1108096034080633e-19,3.9974154805729295e-19,3.137828828476508e-19,3.3162110398482827e-19
0b0011111011000011,320,3.984293977224069e-19,3.9682452452341955e-19,3.0221253025829925e-19,3.292901573462488e-19
0b0011111011000011,200,3.777102835590048e-19,3.922052614174039e-19,2.830734510652548e-19,3.2555546735163547e-19
0b0011111011000011,100,3.5829206102091395e-19,3.883757493021518e-19,2.6499079347863085e-19,3.2248570767399515e-19
0b0000000011011000,8000,2.173659536642801e-18,1.3387708898654106e-18,1.8901092840711057e-18,1.1930669169362872e-18
0b0000000011011000,4000,1.1347394331619288e-18,6.711969607728754e-19,9.688675166536635e-19,5.677666176524359e-19
0b0000000011011000,2000,7.013936912717057e-19,4.1838198467623685e-19,5.776795387121778e-19,3.3140644916473296e-19
0b0000000011011000,1000,5.239091842431155e-19,3.4734721883692346e-19,4.1763254507097537e-19,2.668623232888401e-19
0b0000000011011000,500,4.463609986524102e-19,3.256279458032437e-19,3.47437547783234e-19,2.486483491987416e-19
0b0000000011011000,400,4.302997854112721e-19,3.220429014788863e-19,3.327449266165385e-19,2.457735381794054e-19
0b0000000011011000,320,4.1704268876094725e-19,3.1930499986490013e-19,3.2056400261411696e-19,2.4360849761797406e-19
0b0000000011011000,200,3.956219789970079e-19,3.150233135340455e-19,3.0073022368768903e-19,2.4017817422402293e-19
0b0000000011011000,100,3.755699473826469e-19,3.115068306328055e-19,2.820052063117574e-19,2.373996960057951e-19
0b0000010110011001,8000,2.204244758842133e-18,1.368393651089828e-18,1.9206446824373827e-18,1.2227102472280551e-18
0b0000010110011001,4000,1.1625596501096766e-18,6.906845087007567e-19,9.96666543210484e-19,5.872359914155614e-19
0b0000010110011001,2000,7.273811378923748e-19,4.357361610727115e-19,6.036695725915161e-19,3.4873325161434916e-19
0b0000010110011001,1000,5.505808481822729e-19,3.678853936730006e-19,4.443062354010898e-19,2.8738648326894786e-19
0b0000010110011001,500,4.748162619833767e-19,3.4973524559472923e-19,3.758945555593432e-19,2.7275002217368106e-19
0b0000010110011001,400,4.591351047395659e-19,3.4686217845762205e-19,3.615840200195644e-19,2.705812603138026e-19
0b0000010110011001,320,4.461937894264853e-19,3.4469261286483336e-19,3.4972009759313154e-19,2.6898845279559944e-19
0b0000010110011001,200,4.2526971459833697e-19,3.412796248269658e-19,3.3036865390530844e-19,2.6643285044236286e-19
0b0000010110011001,100,4.0563494538173543e-19,3.3854956187886135e-19,3.1207287738548053e-19,2.644303268450795e-19
0b0011100101111011,8000,2.201660950526561e-18,1.3783076464087815e-18,1.9181430954543285e-18,1.2371061964633426e-18
0b0011100101111011,4000,1.1490977794545141e-18,7.181897018734995e-19,9.832914267955073e-19,6.187001595949626e-19
0b0011100101111011,2000,7.162326111558559e-19,4.560183157422086e-19,5.926386863620292e-19,3.7298120153041774e-19
0b0011100101111011,1000,5.486131564668179e-19,3.7907585075728354e-19,4.424771834539031e-19,3.0258667549066795e-19
0b0011100101111011,500,4.792272180038575e-19,3.5635911063582443e-19,3.804405587481074e-19,2.8341166775536803e-19
0b0011100101111011,400,4.647216601731585e-19,3.5267765942595823e-19,3.6730109787660637e-19,2.8045011893767935e-19
0b0011100101111011,320,4.526785150969065e-19,3.498812757480254e-19,3.563392820541645e-19,2.782311563557128e-19
0b0011100101111011,200,4.333485836100382e-19,3.454280480026559e-19,3.3858967018932893e-19,2.7465347576601137e-19
0b0011100101111011,100,4.153840542988699e-19,3.417539031974192e-19,3.2196491043311145e-19,2.7171381953579433e-19
0b0010000111001000,8000,2.1401914827938777e-18,1.3593844164910653e-18,1.8566887229482732e-18,1.2182190851652654e-18
0b0010000111001000,4000,1.1006176496993576e-18,6.989551697542926e-19,9.347980188738111e-19,5.99489589045004e-19
0b0010000111001000,2000,6.676199631381772e-19,4.474804166893093e-19,5.440334735833528e-19,3.644247981641481e-19
0b0010000111001000,1000,4.92354851800122e-19,3.7431867774993505e-19,3.862207864398594e-19,2.9784618303487067e-19
0b0010000111001000,500,4.1611301688331126e-19,3.4989575193446154e-19,3.1731950699330036e-19,2.769703149788124e-19
0b0010000111001000,400,4.0033264494748834e-19,3.457935416643752e-19,3.0290577050329325e-19,2.7357755350025437e-19
0b0010000111001000,320,3.872844350483133e-19,3.4266069310589495e-19,2.909249065462098e-19,2.7103020586033557e-19
0b0010000111001000,200,3.661010815795435e-19,3.3771223283025494e-19,2.7132426701239715e-19,2.669504765868763e-19
0b0010000111001000,100,3.4636878527729137e-19,3.3359987981375213e-19,2.5293567409102657e-19,2.6358276195113393e-19
0b0011000100101010,8000,2.1960859068515806e-18,1.4291736965692223e-18,1.9123226866225492e-18,1.279875839215622e-18
0b0011000100101010,4000,1.1553368772966823e-18,7.487450520663356e-19,9.894132067813994e-19,6.413154352961027e-19
0b0011000100101010,2000,7.122824234385154e-19,4.935759225113861e-19,5.884521336006238e-19,4.026594994140201e-19
0b0011000100101010,1000,5.365265002970368e-19,4.2929772646045563e-19,4.301360764473181e-19,3.448335266065992e-19
0b0011000100101010,500,4.629894358040384e-19,4.1450688172055917e-19,3.6395521851104044e-19,3.335349130633713e-19
0b0011000100101010,400,4.478080923324893e-19,4.123874910650643e-19,3.501420039966709e-19,3.3212021760146224e-19
0b0011000100101010,320,4.35215360597809e-19,4.108389528142972e-19,3.386199221212319e-19,3.311299384080497e-19
0b0011000100101010,200,4.148762198889075e-19,4.085628328087218e-19,3.198716783788037e-19,3.2969537050628973e-19
0b0011000100101010,100,3.9604775469804715e-19,4.0703400645325164e-19,3.0237826485396196e-19,3.288832980690053e-19
0b1110010111110010,8000,2.13534587674311e-18,1.4180276151047455e-18,1.851857010196053e-18,1.2818204408931773e-18
0b1110010111110010,4000,1.0955483673453527e-18,7.509445772469588e-19,9.298167360517688e-19,6.554327542394567e-19
0b1110010111110010,2000,6.607795218192882e-19,4.976183770372922e-19,5.3733937442989e-19,4.1856216165566792e-19
0b1110010111110010,1000,4.8740187213724395e-19,4.25272577663233e-19,3.8140051338669766e-19,3.5281303841552935e-19
0b1110010111110010,500,4.11302882122185e-19,4.0283304061803577e-19,3.12650203104721e-19,3.3396684725237705e-19
0b1110010111110010,400,3.956877837967167e-19,3.9914766171634977e-19,2.98403920795097e-19,3.310121936087848e-19
0b1110010111110010,320,3.8282061593542957e-19,3.9636368966228597e-19,2.8660870289709806e-19,3.288187911650107e-19
0b1110010111110010,200,3.6228033607005275e-19,3.918971076519352e-19,2.6765433667764317e-19,3.252334572437113e-19
0b1110010111110010,100,3.4321485693660285e-19,3.8817967804430824e-19,2.499211117435468e-19,3.2227196171405663e-19
0b0000100111000100,8000,2.1480096636714046e-18,1.3585533400061494e-18,1.8645304968427927e-18,1.21735227986612e-18
0b0000100111000100,4000,1.1093499923493018e-18,6.933632480906027e-19,9.435434268580772e-19,5.939187177559973e-19
0b0000100111000100,2000,6.767075990091651e-19,4.423725458670345e-19,5.531048917894753e-19,3.593395950598435e-19
0b0000100111000100,1000,5.004428286332903e-19,3.7056153888614995e-19,3.9430530882961096e-19,2.9407501738248886e-19
0b0000100111000100,500,4.2277353351122303e-19,3.4731282373356936e-19,3.239768544436588e-19,2.743897751210879e-19
0b0000100111000100,400,4.067317574368143e-19,3.434436519897697e-19,3.0930226545051627e-19,2.7123446642624055e-19
0b0000100111000100,320,3.935092576453863e-19,3.40488735852433e-19,2.9715239527574787e-19,2.688586720757372e-19
0b0000100111000100,200,3.721016997420182e-19,3.3580712506042164e-19,2.773264081094905e-19,2.6505055070914507e-19
0b0000100111000100,100,3.520160986810031e-19,3.31941014248825e-19,2.585787933415579e-19,2.619259257507955e-19
0b0011110110101111,8000,2.1693651517991026e-18,1.4237920631436317e-18,1.8856952933353346e-18,1.2790525106244687e-18
0b0011110110101111,4000,1.1204297971599888e-18,7.564457390220333e-19,9.545563968603798e-19,6.529731793790593e-19
0b0011110110101111,2000,6.822415605852315e-19,5.043917800171996e-19,5.585230357572051e-19,4.174316881701877e-19
0b0011110110101111,1000,5.124624559409273e-19,4.312638479388658e-19,4.0624043352562e-19,3.5081699544762087e-19
0b0011110110101111,500,4.433885694503406e-19,4.084937665208821e-19,3.4448887483731166e-19,3.315616115231958e-19
0b0011110110101111,400,4.2914228095590285e-19,4.046573312698946e-19,3.316080454804555e-19,3.2843184920127155e-19
0b0011110110101111,320,4.173100262863037e-19,4.01710787450444e-19,3.2084932945096654e-19,3.2606294896349304e-19
0b0011110110101111,200,3.98488726475404e-19,3.971426914717532e-19,3.036138511890735e-19,3.223549549510952e-19
0b0011110110101111,100,3.8128184010606356e-19,3.9339922360904966e-19,2.877450748694886e-19,3.193318025521277e-19
0b1010010101001101,8000,2.1701135469275253e-18,1.3906244091550005e-18,1.8865788901693327e-18,1.2494094407548204e-18
0b1010010101001101,4000,1.1225187770073592e-18,7.270744456156183e-19,9.567296593635374e-19,6.275830824615809e-19
0b1010010101001101,2000,6.871897689496164e-19,4.72125116196683e-19,5.636093379027189e-19,3.891036150810364e-19
0b1010010101001101,1000,5.1697406763598675e-19,3.9744902244354747e-19,4.1082444962074956e-19,3.209535315646736e-19
0b1010010101001101,500,4.470895676532498e-19,3.730081066409045e-19,3.482997123019832e-19,3.000729146566359e-19
0b1010010101001101,400,4.3257516494663254e-19,3.6890244653684905e-19,3.3514957774924264e-19,2.966848698404752e-19
0b1010010101001101,320,4.2052531872815836e-19,3.657761194938389e-19,3.2417258449741233e-19,2.941261198203282e-19
0b1010010101001101,200,4.0096684177223845e-19,3.6080583342024554e-19,3.0620226309662124e-19,2.90040968481689e-19
0b1010010101001101,100,3.8279729637728794e-19,3.566744845224032e-19,2.89367303813701e-19,2.8664687419834434e-19
0b0000001110111111,8000,2.1871883647044765e-18,1.3863532081329187e-18,1.903722896876532e-18,1.2496673881118379e-18
0b0000001110111111,4000,1.1396748961763284e-18,7.163002286739885e-19,9.739340163907121e-19,6.207896651488599e-19
0b0000001110111111,2000,7.080201887562601e-19,4.60953521514481e-19,5.845750155410155e-19,3.8189377143088597e-19
0b0000001110111111,1000,5.342196018094862e-19,3.882935241924939e-19,4.281975669622374e-19,3.158053453013217e-19
0b0000001110111111,500,4.600556188190884e-19,3.655405550155746e-19,3.613983235630549e-19,2.96654169727788e-19
0b0000001110111111,400,4.447558623307083e-19,3.6180628127661427e-19,3.474582427807956e-19,2.9364520626142447e-19
0b0000001110111111,320,4.3216557963602924e-19,3.5897545548545883e-19,3.359379150670583e-19,2.9140451994827807e-19
0b0000001110111111,200,4.116948584438699e-19,3.544518159396553e-19,3.1705923434241464e-19,2.8776044500428133e-19
0b0000001110111111,100,3.9246764339919073e-19,3.506943426868342e-19,2.991635115960243e-19,2.8476234601129584e-19
0b0010110000100111,8000,2.2062091730238253e-18,1.4236964595792413e-18,1.922444704089381e-18,1.2699148548401308e-18
0b0010110000100111,4000,1.162474038285201e-18,7.455222457690382e-19,9.964523123631636e-19,6.341329222959791e-19
0b0010110000100111,2000,7.182005765336267e-19,4.863174187894008e-19,5.94253244847604e-19,3.914335542469882e-19
0b0010110000100111,1000,5.445054667672584e-19,4.1904319473042447e-19,4.379869498045411e-19,3.305728591073443e-19
0b0010110000100111,500,4.740650343080901e-19,4.0290176413253017e-19,3.7490485834684734e-19,3.178741416000252e-19
0b0010110000100111,400,4.594965879270327e-19,4.0049512303482984e-19,3.617052304771899e-19,3.161588978331878e-19
0b0010110000100111,320,4.473654568660392e-19,3.9870340998393e-19,3.5064074787165027e-19,3.149190053398102e-19
0b0010110000100111,200,4.277358544293444e-19,3.9609489492600415e-19,3.3260130043720222e-19,3.1313189483982315e-19
0b0010110000100111,100,4.0958025537385885e-19,3.9426119239368666e-19,3.1578398410430884e-19,3.1200829147134635e-19
