0b00001,4000,2.6159173324338928e-20,1.1142404847846803e-19,1.1163574960319646e-19,2.6363215119030994e-20,1.1163361768172686e-19,2.6363289779392553e-20,1.1162106781121604e-19,2.635573546155263e-20,1.1161590849963118e-19,2.635272121349405e-20,1.140090214894908e-19,2.782535289945282e-20,2.7157687879962043e-20,1.1312679327948325e-19,2.7046044839908565e-20,1.129409667607345e-19,2.7014779753770794e-20,1.1288526420069162e-19,2.6998716279947835e-20,1.1285656804204552e-19,3.5709211762325034e-20,1.2254620321945285e-19,1.1404439527237137e-19,2.7155259275128654e-20,1.1294819718421788e-19,2.6450135868672613e-20,1.1207162633162843e-19,2.5911438033038807e-20,1.117221951602325e-19,2.569773367396849e-20,8.206541624598627e-19,1.09084733739457e-18,5.7530621751566e-20,1.6119184353479663e-19,4.886269525459868e-20,1.5128578803708264e-19,4.709577070227944e-20,1.497961419611024e-19,4.676618315368743e-20,1.4968103760573428e-19,1.1283209081787166e-19,3.176972443732258e-20,2.8714254944707725e-20,1.1600222694787048e-19
0b00001,2000,9.046945316419545e-21,4.9097163258762543e-20,4.888225282758481e-20,8.861264997945815e-21,4.888344791424101e-20,8.862312964103251e-21,4.8883999863320276e-20,8.863477513355314e-21,4.8884360305362237e-20,8.864141308655269e-21,5.1588185982394346e-20,1.1612155829547823e-20,9.133269252288366e-21,4.877900859810751e-20,9.131346494228856e-21,4.877485214089578e-20,9.132472262674654e-21,4.877378584486039e-20,9.133245647980475e-21,4.8773517998257366e-20,2.2369376859329368e-20,6.24325319080363e-20,4.9054507488752464e-20,9.125125905113327e-21,4.8978409630338047e-20,9.05748808189058e-21,4.895068201545952e-20,9.02148528295061e-21,4.89416854229241e-20,9.007321456231913e-21,7.203967486110032e-19,1.1843135650387909e-18,3.288725443070572e-20,9.534629660151942e-20,2.858871070112678e-20,8.739342767705614e-20,2.865326595973055e-20,8.745349318182704e-20,2.8944066358828074e-20,8.781772188967125e-20,5.0174169253924606e-20,1.1718496805139497e-20,9.374855344241984e-21,4.918545391032799e-20
0b00001,1000,4.2713780025244726e-21,2.412840921548422e-20,2.4004754150997197e-20,4.175463375699868e-21,2.4004655952469843e-20,4.1753112000326836e-21,2.4004223468576014e-20,4.175185470323844e-21,2.4004010568866452e-20,4.175124835882707e-21,2.6727262769952226e-20,6.889202239734403e-21,4.36384692898907e-21,2.3963174734589366e-20,4.36226035719844e-21,2.3960361486497488e-20,4.362540735034614e-21,2.3959350688213792e-20,4.362701492019286e-21,2.3958872599035732e-20,2.112872612861267e-20,4.068899732999885e-20,2.4274390225677245e-20,4.528452816163823e-21,2.4202734087442392e-20,4.458363974322682e-21,2.4187213691909208e-20,4.4357959864202185e-21,2.4180615627916888e-20,4.425628684795943e-21,7.984716267864406e-19,1.325818404285791e-18,3.124508108074517e-20,7.566666603415812e-20,2.5827683284105365e-20,6.523928753700941e-20,2.5112329390649912e-20,6.37742941873759e-20,2.4857881639093217e-20,6.322508390882182e-20,2.7819775168637884e-20,8.015435038005088e-21,4.44801805835958e-21,2.4093810550191578e-20
0b00001,500,2.142486997405786e-21,1.207279054365729e-20,1.1963732012899189e-20,2.0631631035766374e-21,1.1963490344720713e-20,2.062943675041145e-21,1.196320998988479e-20,2.0628327787757903e-21,1.1963075707614753e-20,2.062781676433085e-21,1.4316195368428227e-20,4.362670040727814e-21,2.1722572647404554e-21,1.195591064023922e-20,2.170659922047665e-21,1.1953671008629495e-20,2.170516366150617e-21,1.1952864614934533e-20,2.1704739721970286e-21,1.1952495087129554e-20,1.79780219502707e-20,2.756377910089239e-20,1.2298385841081735e-20,2.4354071008419453e-21,1.2214318872982162e-20,2.3534647092756557e-21,1.2192733594365335e-20,2.328686442759767e-21,1.2183466718263775e-20,2.3177754288935024e-21,8.433178307844939e-19,1.3887908797752535e-18,2.8146759443604353e-20,6.021309888571855e-20,2.2088573290354545e-20,4.925084247622221e-20,2.0734265518534727e-20,4.690679839600338e-20,2.0167792232788133e-20,4.5942906266296785e-20,1.8317759251530582e-20,7.236874598809123e-21,2.2594572894923005e-21,1.2068080451838971e-20
0b00001,400,1.7263765734820542e-21,9.676418565790229e-21,9.567494135218065e-21,1.6482102110720909e-21,9.567191427369522e-21,1.647954158919523e-21,9.566930979360374e-21,1.647838908580755e-21,9.56680801146663e-21,1.6477867194831962e-21,1.1871566729733397e-20,3.887051806539495e-21,1.7383408908565412e-21,9.563936063580234e-21,1.7366336706812673e-21,9.561690336633943e-21,1.7363878596186128e-21,9.560906445175108e-21,1.736297227841414e-21,9.56055078004807e-21,1.7581943092618977e-20,2.5172301396531725e-20,9.916185418381674e-21,2.024639864881416e-21,9.829047035767053e-21,1.9398286165430372e-21,9.805853010123924e-21,1.9142623411128503e-21,9.795869056048263e-21,1.903041975229496e-21,8.530017140852368e-19,1.4001151261386359e-18,2.7583906310872625e-20,5.685187240048053e-20,2.146844747977485e-20,4.592039220044808e-20,2.0001574662511437e-20,4.3391108451683615e-20,1.9379988724766712e-20,4.2332467289034904e-20,1.6690626555861396e-20,7.262224835439532e-21,1.8298775007653135e-21,9.676614497910806e-21
0b00001,320,1.395482398553819e-21,7.76221057482399e-21,7.652480951601527e-21,1.317578727317096e-21,7.652115569244001e-21,1.3172837881953536e-21,7.651866093790714e-21,1.3171616695120703e-21,7.651750270827925e-21,1.3171072251695785e-21,9.920818331202117e-21,3.510468867331718e-21,1.3918140080265826e-21,7.651668216748426e-21,1.3900137995931425e-21,7.649412291765556e-21,1.3896839147948468e-21,7.648644168475457e-21,1.3895540446205209e-21,7.64829893010265e-21,1.7297787055935725e-20,2.329121954634772e-20,8.012807145091339e-21,1.697642046892612e-21,7.923165318746378e-21,1.6105066917108018e-21,7.898581855082e-21,1.584217712344928e-21,7.887980187267128e-21,1.5727102314811947e-21,8.610812313599478e-19,1.4091411395211624e-18,2.720110866994924e-20,5.421548883379676e-20,2.1048081827630287e-20,4.3330275016940524e-20,1.9488940865478616e-20,4.065081995519971e-20,1.882238163603621e-20,3.951584865790377e-20,1.5496909702692163e-20,7.352829470003618e-21,1.4881845884650139e-21,7.766217226221055e-21
0b00001,200,9.023129068013624e-22,4.895490339495707e-21,4.782534631520195e-21,8.23384003387636e-22,4.7820396697514275e-21,8.230065639354876e-22,4.781794399524209e-21,8.228657486274939e-22,4.7816844421297145e-21,8.228046384662347e-22,7.000955550103649e-21,2.950596907310261e-21,8.727917958581175e-22,4.784905418198082e-21,8.708432588096125e-22,4.782624880814492e-21,8.703813957453556e-22,4.781874317647826e-21,8.701902069960665e-22,4.781542184102027e-21,1.6926442497922098e-20,2.052277595258108e-20,5.161092621128637e-21,1.2094902760502756e-21,5.06765642596182e-21,1.1188587081088074e-21,5.0408075771085796e-21,1.0913222953132416e-21,5.029196767747669e-21,1.0793094414315267e-21,8.739540185928056e-19,1.422850852588868e-18,2.6702659399394283e-20,5.0311929779062596e-20,2.0510190941980386e-20,3.9535791647682974e-20,1.8812016888529933e-20,3.663372178405218e-20,1.8077681997831152e-20,3.538554216890569e-20,1.39526955867898e-20,7.647166365942589e-21,9.792745967894839e-22,4.905292311129159e-21
0b00001,100,4.94297755701798e-22,2.5109476323496232e-21,2.3925217604471468e-21,4.1262230252374186e-22,2.3918650142168467e-21,4.1214013410071463e-22,2.3916051839020936e-21,4.1197151555852968e-22,2.39149323285445e-21,4.1190022306712235e-22,4.5715312046062e-21,2.4871600747924652e-21,4.407683060735895e-22,2.3969526432448967e-21,4.38686936152533e-22,2.3946421066619086e-21,4.381081198715801e-22,2.393898989941241e-21,4.378628638922639e-22,2.3935746955883477e-21,1.667566999607349e-20,1.8271793233228386e-20,2.787402018171102e-21,8.047278149652258e-22,2.690766883536033e-21,7.1117541800429805e-22,2.6618244787966377e-21,6.824124353924117e-22,2.6492781314505545e-21,6.698921435062512e-22,8.858468992348919e-19,1.4349191857479614e-18,2.6317656311521535e-20,4.70507111552057e-20,2.01095813422636e-20,3.6404661195219124e-20,1.8294814417958332e-20,3.332249382562484e-20,1.7503564050136274e-20,3.1982491255951397e-20,1.3008582035929306e-20,8.110727104702542e-21,5.596092168792694e-22,2.5263371102665727e-21
0b00010,8000,3.3063109516473367e-19,1.2740933909664188e-19,1.2955487081023495e-19,3.3234838687466324e-19,3.3017697351593793e-19,1.271112948324302e-19,3.2976299564264598e-19,1.2683425519387366e-19,3.295629086540661e-19,1.2670322194296323e-19,1.2312162276939574e-19,3.2711537901171413e-19,3.2150368674388492e-19,1.2016687013511306e-19,1.2295770384719263e-19,3.267910829397345e-19,1.2306258117077403e-19,3.2685243901239343e-19,1.2313095665097223e-19,3.2690026824399453e-19,2.9076326663576894e-19,1.0043058894804228e-19,1.146994639068468e-19,3.1497675177317563e-19,2.8806519712847903e-19,9.799545018022734e-20,2.8506238406025865e-19,9.608845361757623e-20,2.838990882469257e-19,9.540501633470536e-20,4.1923022250226734e-19,6.385180520105557e-19,9.722529677724981e-19,1.1145330235691765e-18,3.6647093665665465e-19,5.861260621345476e-19,3.606351136706711e-19,5.783101808271023e-19,3.580815001309342e-19,5.7486381173284275e-19,4.300539848966065e-19,2.2795312657366573e-19,1.516534767236527e-19,3.618956522310233e-19
0b00010,4000,1.1179248754907308e-19,2.652342863851203e-20,2.6438630778519553e-20,1.1171079783427268e-19,1.117630934989403e-19,2.6492748251747227e-20,1.117234685598505e-19,2.645825567133599e-20,1.1170403559267934e-19,2.6441005280624192e-20,2.731516744274456e-20,1.1335720931033402e-19,1.1378430267106639e-19,2.771453999179267e-20,2.726119922144999e-20,1.1327719861750617e-19,2.726843449832829e-20,1.1329062030147674e-19,2.7272590751593924e-20,1.1329818251255192e-19,1.1433399425207174e-19,2.7626844468106944e-20,3.7393609746854814e-20,1.2536559886587635e-19,1.137504280212964e-19,2.7204426763243196e-20,1.1275607882609308e-19,2.6574890225104877e-20,1.1236097427061368e-19,2.6324678721045388e-20,1.2230954642656898e-19,2.30191848910729e-19,8.528326406200038e-19,1.1747315203487233e-18,1.0508252017334313e-19,2.1215157049193016e-19,9.598022278336848e-20,2.0126125197425722e-19,9.185728100809844e-20,1.964130030553489e-19,1.2745030134712945e-19,4.534929034247118e-20,3.174347778026324e-20,1.2081197884121763e-19
0b00010,2000,4.888954518531533e-20,8.868658252620175e-21,9.053517997446718e-21,4.9108671863306135e-20,4.8889543343960707e-20,8.868194702955778e-21,4.888857411903012e-20,8.867857750393421e-21,4.8888291637509025e-20,8.867886540947526e-21,9.141999429591309e-21,4.8790044157256077e-20,5.268500373583512e-20,1.2602167166201144e-20,9.138595103956983e-21,4.878497299466419e-20,9.139110653560074e-21,4.87826283591246e-20,9.139605437478372e-21,4.878175110311635e-20,4.92316114549489e-20,9.303290740515131e-21,2.6458150968148483e-20,6.64633407755422e-20,4.916801157083196e-20,9.250421481109779e-21,4.914455115612236e-20,9.219005420664065e-21,4.913714541507137e-20,9.206564653365134e-21,6.222755746640288e-20,1.3006215486938265e-19,7.897810341689026e-19,1.2906433173290614e-18,5.583192683447306e-20,1.201269280926716e-19,5.69554368532739e-20,1.197991138661018e-19,5.760910407790304e-20,1.1974619084968517e-19,5.360622566373161e-20,1.4762451849266353e-20,9.755913839274016e-21,4.971129942348074e-20
0b00010,1000,2.4004760620427536e-20,4.1755494693502945e-21,4.266701176774997e-21,2.4124300116740236e-20,2.4004859219009077e-20,4.1754431624795296e-21,2.4004395044493502e-20,4.175296122670182e-21,2.4004167320702652e-20,4.1752258715842476e-21,4.364652061407685e-21,2.3963642470800986e-20,2.65612672162515e-20,6.742935526057188e-21,4.3628979069272305e-21,2.3961401054036106e-20,4.363108323024704e-21,2.39602761068411e-20,4.363239427864646e-21,2.3959747024933587e-20,2.4321293841347245e-20,4.571463565809889e-21,2.1081701728845175e-20,4.063354679403999e-20,2.4249576277286127e-20,4.505230799362506e-21,2.4227339357914676e-20,4.475995680893788e-21,2.4217707152485037e-20,4.462806493092768e-21,3.45898666936023e-20,8.155050514536556e-20,8.635153548581359e-19,1.4170322927641789e-18,2.890458270019458e-20,7.080074072679659e-20,2.7652134052707165e-20,6.849652458560996e-20,2.714026128080093e-20,6.757352569698503e-20,2.9678691726865096e-20,9.344996168404943e-21,4.46752984280153e-21,2.411748231075801e-20
0b00010,500,1.1964130125362476e-20,2.063490812376967e-21,2.1465924697277862e-21,1.20803309282903e-20,1.1963938679898452e-20,2.063260609773146e-21,1.1963584968206357e-20,2.0630975063350464e-21,1.196341868938379e-20,2.063023720693199e-21,2.1737343530913957e-21,1.1957283092842006e-20,1.429244832499428e-20,4.3465805951684435e-21,2.1719675331994664e-21,1.1955235636414865e-20,2.1716378744223104e-21,1.1954210981671163e-20,2.171514813326659e-21,1.1953745738786113e-20,1.2357225179532238e-20,2.4907202984520335e-21,1.8830353163179348e-20,2.838279023342685e-20,1.2274774629170705e-20,2.4124690232998653e-21,1.2244932963732272e-20,2.3796527843156014e-21,1.223207552620884e-20,2.365242174022777e-21,3.12559291024902e-20,6.482592807209364e-20,9.077214022141932e-19,1.4708104609810859e-18,2.5451884385356422e-20,5.448282470134627e-20,2.3625264997197964e-20,5.1362812803281135e-20,2.2852862645912333e-20,5.006116936446523e-20,2.126024106479268e-20,9.28459902587012e-21,2.2924012114846064e-21,1.2104266907036938e-20
0b00010,400,9.568040008868007e-21,1.6486327042903323e-21,1.7327078000540217e-21,9.687100111341446e-21,9.567750989534564e-21,1.6483500560101951e-21,9.567399101182708e-21,1.6481698342814944e-21,9.56723662617236e-21,1.648089621749544e-21,1.73988573147758e-21,9.565413372643691e-21,1.1860944756979853e-20,3.883202137945385e-21,1.738053632416816e-21,9.563333772189488e-21,1.7376073642023864e-21,9.562321194864094e-21,1.7374303331618534e-21,9.561866050823234e-21,9.97711023062787e-21,2.0820824311776825e-21,1.8506022628719054e-20,2.6059401568099142e-20,9.892366384012358e-21,2.001338968545046e-21,9.860524170967048e-21,1.9673828935202598e-21,9.846787354888526e-21,1.952518492439419e-21,3.064997243594561e-20,6.128844625359794e-20,9.171174093699069e-19,1.4802508895302652e-18,2.487288876122604e-20,5.1133235253127157e-20,2.2925235265474016e-20,4.7827581243620735e-20,2.209403270502284e-20,4.64312543713215e-20,1.9992501465618292e-20,9.542256062154894e-21,1.8673402953949044e-21,9.717217806971384e-21
0b00010,320,7.653184163309368e-21,1.3181029192202648e-21,1.4039124116759237e-21,7.775911827978003e-21,7.65279844974734e-21,1.3177656733355082e-21,7.652437763384642e-21,1.3175648238230287e-21,7.652274182581992e-21,1.3174766782471963e-21,1.3934143021533618e-21,7.65323034708984e-21,9.919032948745857e-21,3.51490642300464e-21,1.3915280065265948e-21,7.65112302384294e-21,1.390984806623152e-21,7.650116371875695e-21,1.3907631841084457e-21,7.649667760870085e-21,8.075323964945323e-21,1.7567034154426247e-21,1.827387740058941e-20,2.422738842615004e-20,7.988847344816583e-21,1.6740782078926602e-21,7.955291570911887e-21,1.639109175838533e-21,7.940801027749551e-21,1.6238369412818116e-21,3.022648224207435e-20,5.850177868687113e-20,9.2492151186633e-19,1.487717957474433e-18,2.4486099771239223e-20,4.8526905625587735e-20,2.2440638022815912e-20,4.507254114770881e-20,2.1562113859773914e-20,4.36005067060688e-20,1.9150167505827448e-20,9.85838922396788e-21,1.5300186131289731e-21,7.811141622883053e-21
0b00010,200,4.7835790008230265e-21,8.241291806136652e-22,9.147492435742638e-22,4.915081183722624e-21,4.782999690283811e-21,8.23677853752279e-22,4.782599951136822e-21,8.234287151079153e-22,4.782424629802893e-21,8.233218583770886e-22,8.744772215240046e-22,4.7865960609227515e-21,7.010224194909987e-21,2.9654673169760438e-21,8.725076787406822e-22,4.7844452113823566e-21,8.718123313819893e-22,4.783440556822493e-21,8.715209326194442e-22,4.782998834820777e-21,5.2258283401923185e-21,1.2707959779999368e-21,1.797470138234656e-20,2.1526570311326705e-20,5.136982421468538e-21,1.1855930968394607e-21,5.1006633036156904e-21,1.1489329138955541e-21,5.084952218304776e-21,1.132968280835499e-21,2.965424834403191e-20,5.435716747796321e-20,9.372874164036895e-19,1.4989578744944502e-18,2.3994162124115863e-20,4.470089290717512e-20,2.1802391172758763e-20,4.102832339448796e-20,2.0852765755369443e-20,3.9444635311936023e-20,1.828692836560031e-20,1.0585889020847255e-20,1.0295120173669115e-21,4.958621012910029e-21
0b00010,100,2.394015661983083e-21,4.136568917581383e-22,5.113646845899489e-22,2.537516198413849e-21,2.39320153124633e-21,4.1306257613940395e-22,2.39273135379391e-21,4.1274836017264354e-22,2.3925317086978106e-21,4.126164459672273e-22,4.425201700261091e-22,2.3987448343098026e-21,4.588399226108594e-21,2.509255454576033e-21,4.404818279199528e-22,2.396558566288573e-21,4.396530531674894e-22,2.3955488033832933e-21,4.393006042116686e-22,2.395109906478647e-21,2.853647625850412e-21,8.675531724321225e-22,1.778106552169832e-20,1.932868880247972e-20,2.7631269686445757e-21,7.80514220869591e-22,2.724302819918288e-21,7.422646929537284e-22,2.707478700301056e-21,7.25636938216229e-22,2.918326971618602e-20,5.085989543480746e-20,9.486375780095768e-19,1.5087472147161443e-18,2.3618378666382764e-20,4.1519155950057175e-20,2.1305966613942052e-20,3.767416911306017e-20,2.0297329769808057e-20,3.600137107002514e-20,1.8132959187255228e-20,1.1546436538826684e-20,6.1950632079774605e-22,2.589432759091714e-21
